customer_id,previous_bill,paid_status
CUST1102,341,Paid
CUST1103,1821,Unpaid
CUST1104,1047,Unpaid
CUST1105,1290,Paid
CUST1106,1440,Paid
CUST1107,1215,Unpaid
CUST1108,1285,Unpaid
CUST1109,398,Unpaid
CUST1110,1832,Unpaid
CUST1111,1892,Unpaid
CUST1112,467,Paid
CUST1113,1655,Paid
CUST1114,1264,Unpaid
CUST1115,770,Unpaid
CUST1116,1604,Paid
CUST1117,938,Paid
CUST1118,810,Unpaid
CUST1119,598,Unpaid
CUST1120,228,Paid
CUST1121,750,Paid
CUST1122,1741,Unpaid
CUST1123,982,Unpaid
CUST1124,1791,Paid
CUST1125,1437,Paid
CUST1126,1892,Paid
CUST1127,1947,Paid
CUST1128,845,Unpaid
CUST1129,1757,Paid
CUST1130,806,Unpaid
CUST1131,1378,Unpaid
CUST1132,1583,Paid
CUST1133,1631,Unpaid
CUST1134,662,Unpaid
CUST1135,1143,Paid
CUST1136,663,Paid
CUST1137,1674,Paid
CUST1138,756,Unpaid
CUST1139,207,Paid
CUST1140,529,Unpaid
CUST1141,1969,Paid
CUST1142,801,Unpaid
CUST1143,1536,Paid
CUST1144,897,Unpaid
CUST1145,988,Paid
CUST1146,1429,Paid
CUST1147,986,Paid
CUST1148,1955,Unpaid
CUST1149,1792,Paid
CUST1150,1066,Unpaid
CUST1151,1947,Paid
CUST1152,1505,Paid
CUST1153,794,Unpaid
CUST1154,1203,Unpaid
CUST1155,1612,Unpaid
CUST1156,1168,Paid
CUST1157,210,Unpaid
CUST1158,721,Paid
CUST1159,1185,Paid
CUST1160,552,Unpaid
CUST1161,300,Unpaid
CUST1162,1045,Unpaid
CUST1163,1634,Unpaid
CUST1164,1597,Paid
CUST1165,314,Paid
CUST1166,473,Paid
CUST1167,327,Paid
CUST1168,211,Unpaid
CUST1169,1586,Unpaid
CUST1170,1743,Unpaid
CUST1171,669,Unpaid
CUST1172,886,Paid
CUST1173,1269,Paid
CUST1174,459,Unpaid
CUST1175,377,Paid
CUST1176,1277,Paid
CUST1177,1708,Unpaid
CUST1178,1382,Unpaid
CUST1179,1999,Paid
CUST1180,1059,Paid
CUST1181,1772,Unpaid
CUST1182,1381,Paid
CUST1183,450,Paid
CUST1184,1012,Paid
CUST1185,801,Paid
CUST1186,600,Paid
CUST1187,1991,Unpaid
CUST1188,1976,Paid
CUST1189,1902,Paid
CUST1190,1736,Paid
CUST1191,443,Unpaid
CUST1192,1014,Unpaid
CUST1193,1700,Unpaid
CUST1194,285,Unpaid
CUST1195,1989,Unpaid
CUST1196,253,Unpaid
CUST1197,668,Unpaid
CUST1198,1538,Paid
CUST1199,336,Unpaid
CUST1200,329,Unpaid
CUST1201,685,Paid
CUST1202,1456,Unpaid
CUST1203,1935,Paid
CUST1204,1232,Paid
CUST1205,276,Unpaid
CUST1206,437,Unpaid
CUST1207,1748,Unpaid
CUST1208,1121,Paid
CUST1209,1651,Paid
CUST1210,1377,Paid
CUST1211,1950,Paid
CUST1212,1054,Unpaid
CUST1213,442,Unpaid
CUST1214,1399,Unpaid
CUST1215,248,Paid
CUST1216,814,Paid
CUST1217,1702,Unpaid
CUST1218,1633,Paid
CUST1219,1840,Unpaid
CUST1220,871,Unpaid
CUST1221,1610,Paid
CUST1222,1558,Unpaid
CUST1223,1527,Unpaid
CUST1224,1208,Unpaid
CUST1225,650,Unpaid
CUST1226,893,Unpaid
CUST1227,372,Paid
CUST1228,1247,Paid
CUST1229,825,Paid
CUST1230,460,Paid
CUST1231,1314,Paid
CUST1232,1890,Paid
CUST1233,1297,Unpaid
CUST1234,1383,Unpaid
CUST1235,393,Paid
CUST1236,1732,Paid
CUST1237,464,Unpaid
CUST1238,1464,Paid
CUST1239,1502,Paid
CUST1240,1606,Paid
CUST1241,410,Paid
CUST1242,940,Paid
CUST1243,1841,Unpaid
CUST1244,708,Unpaid
CUST1245,1170,Paid
CUST1246,1836,Unpaid
CUST1247,720,Unpaid
CUST1248,1677,Paid
CUST1249,1071,Unpaid
CUST1250,1134,Unpaid
CUST1251,1618,Unpaid
CUST1252,1896,Unpaid
CUST1253,615,Paid
CUST1254,268,Paid
CUST1255,1298,Paid
CUST1256,1791,Paid
CUST1257,464,Unpaid
CUST1258,1803,Paid
CUST1259,527,Paid
CUST1260,943,Unpaid
CUST1261,1082,Unpaid
CUST1262,257,Unpaid
CUST1263,1445,Unpaid
CUST1264,888,Paid
CUST1265,846,Paid
CUST1266,1331,Paid
CUST1267,760,Unpaid
CUST1268,386,Unpaid
CUST1269,378,Paid
CUST1270,1806,Unpaid
CUST1271,584,Paid
CUST1272,1985,Unpaid
CUST1273,1927,Paid
CUST1274,204,Paid
CUST1275,960,Paid
CUST1276,1492,Unpaid
CUST1277,312,Paid
CUST1278,1409,Paid
CUST1279,1790,Unpaid
CUST1280,1886,Unpaid
CUST1281,1636,Paid
CUST1282,1799,Unpaid
CUST1283,289,Paid
CUST1284,310,Unpaid
CUST1285,1777,Unpaid
CUST1286,1537,Unpaid
CUST1287,817,Paid
CUST1288,1654,Paid
CUST1289,833,Unpaid
CUST1290,554,Unpaid
CUST1291,1652,Paid
CUST1292,1252,Unpaid
CUST1293,1488,Unpaid
CUST1294,521,Paid
CUST1295,1680,Unpaid
CUST1296,604,Paid
CUST1297,647,Paid
CUST1298,447,Paid
CUST1299,1467,Unpaid
CUST1300,1544,Paid
CUST1301,1924,Unpaid
CUST1302,1312,Unpaid
CUST1303,976,Unpaid
CUST1304,334,Unpaid
CUST1305,387,Paid
CUST1306,445,Paid
CUST1307,1643,Unpaid
CUST1308,283,Paid
CUST1309,1131,Paid
CUST1310,765,Unpaid
CUST1311,1948,Paid
CUST1312,278,Unpaid
CUST1313,824,Paid
CUST1314,583,Unpaid
CUST1315,1286,Paid
CUST1316,1340,Unpaid
CUST1317,866,Paid
CUST1318,255,Unpaid
CUST1319,1383,Unpaid
CUST1320,1995,Paid
CUST1321,315,Paid
CUST1322,1055,Paid
CUST1323,329,Paid
CUST1324,1890,Unpaid
CUST1325,1149,Unpaid
CUST1326,1406,Unpaid
CUST1327,1803,Paid
CUST1328,1788,Unpaid
CUST1329,1576,Paid
CUST1330,281,Paid
CUST1331,1706,Paid
CUST1332,1790,Unpaid
CUST1333,1639,Paid
CUST1334,888,Unpaid
CUST1335,802,Unpaid
CUST1336,580,Unpaid
CUST1337,460,Paid
CUST1338,1682,Unpaid
CUST1339,219,Unpaid
CUST1340,1016,Paid
CUST1341,1434,Unpaid
CUST1342,629,Paid
CUST1343,763,Unpaid
CUST1344,405,Paid
CUST1345,593,Unpaid
CUST1346,1187,Paid
CUST1347,1565,Unpaid
CUST1348,498,Paid
CUST1349,1272,Unpaid
CUST1350,577,Unpaid
CUST1351,1441,Unpaid
CUST1352,713,Paid
CUST1353,1575,Paid
CUST1354,1147,Unpaid
CUST1355,779,Unpaid
CUST1356,1963,Paid
CUST1357,1083,Paid
CUST1358,829,Unpaid
CUST1359,533,Unpaid
CUST1360,610,Paid
CUST1361,315,Unpaid
CUST1362,1438,Unpaid
CUST1363,626,Unpaid
CUST1364,990,Unpaid
CUST1365,1915,Unpaid
CUST1366,864,Unpaid
CUST1367,913,Paid
CUST1368,570,Unpaid
CUST1369,296,Paid
CUST1370,1651,Paid
CUST1371,390,Paid
CUST1372,574,Paid
CUST1373,582,Unpaid
CUST1374,1602,Unpaid
CUST1375,490,Paid
CUST1376,1728,Unpaid
CUST1377,341,Paid
CUST1378,215,Paid
CUST1379,954,Paid
CUST1380,799,Paid
CUST1381,1370,Paid
CUST1382,364,Unpaid
CUST1383,1235,Unpaid
CUST1384,1811,Unpaid
CUST1385,1993,Unpaid
CUST1386,703,Unpaid
CUST1387,600,Paid
CUST1388,906,Paid
CUST1389,1956,Paid
CUST1390,1224,Paid
CUST1391,1438,Paid
CUST1392,1479,Paid
CUST1393,1860,Unpaid
CUST1394,1409,Paid
CUST1395,735,Paid
CUST1396,1247,Paid
CUST1397,1678,Paid
CUST1398,1118,Unpaid
CUST1399,1831,Unpaid
CUST1400,1806,Unpaid
CUST1401,209,Paid
CUST1402,966,Paid
CUST1403,583,Paid
CUST1404,1683,Unpaid
CUST1405,345,Unpaid
CUST1406,225,Unpaid
CUST1407,1768,Paid
CUST1408,1535,Unpaid
CUST1409,772,Unpaid
CUST1410,1567,Unpaid
CUST1411,982,Unpaid
CUST1412,1744,Paid
CUST1413,615,Paid
CUST1414,1671,Paid
CUST1415,507,Paid
CUST1416,1183,Paid
CUST1417,1205,Unpaid
CUST1418,801,Unpaid
CUST1419,980,Unpaid
CUST1420,1116,Paid
CUST1421,1370,Paid
CUST1422,929,Paid
CUST1423,1706,Paid
CUST1424,1426,Unpaid
CUST1425,1834,Paid
CUST1426,1903,Unpaid
CUST1427,370,Unpaid
CUST1428,763,Paid
CUST1429,1117,Unpaid
CUST1430,581,Paid
CUST1431,621,Unpaid
CUST1432,1416,Paid
CUST1433,774,Unpaid
CUST1434,884,Paid
CUST1435,1661,Unpaid
CUST1436,1754,Paid
CUST1437,200,Unpaid
CUST1438,349,Paid
CUST1439,1243,Paid
CUST1440,1367,Unpaid
CUST1441,1968,Paid
CUST1442,1646,Paid
CUST1443,1838,Unpaid
CUST1444,1467,Unpaid
CUST1445,1637,Paid
CUST1446,1949,Paid
CUST1447,553,Paid
CUST1448,667,Unpaid
CUST1449,381,Unpaid
CUST1450,1021,Unpaid
CUST1451,350,Paid
CUST1452,437,Paid
CUST1453,1293,Unpaid
CUST1454,1673,Paid
CUST1455,833,Unpaid
CUST1456,953,Paid
CUST1457,1011,Paid
CUST1458,1085,Paid
CUST1459,453,Paid
CUST1460,985,Unpaid
CUST1461,962,Unpaid
CUST1462,1537,Paid
CUST1463,1230,Paid
CUST1464,1876,Unpaid
CUST1465,1039,Unpaid
CUST1466,435,Unpaid
CUST1467,1562,Paid
CUST1468,1866,Unpaid
CUST1469,327,Paid
CUST1470,1368,Paid
CUST1471,1912,Unpaid
CUST1472,268,Unpaid
CUST1473,684,Unpaid
CUST1474,701,Unpaid
CUST1475,295,Paid
CUST1476,229,Paid
CUST1477,1140,Paid
CUST1478,1885,Unpaid
CUST1479,1765,Paid
CUST1480,268,Paid
CUST1481,1287,Unpaid
CUST1482,727,Paid
CUST1483,1882,Paid
CUST1484,1140,Unpaid
CUST1485,1927,Paid
CUST1486,1244,Unpaid
CUST1487,1502,Paid
CUST1488,1045,Unpaid
CUST1489,1716,Unpaid
CUST1490,1895,Unpaid
CUST1491,1948,Unpaid
CUST1492,1761,Paid
CUST1493,1481,Unpaid
CUST1494,1915,Unpaid
CUST1495,306,Paid
CUST1496,351,Unpaid
CUST1497,345,Unpaid
CUST1498,1762,Unpaid
CUST1499,762,Unpaid
CUST1500,658,Unpaid
CUST1501,1229,Unpaid
CUST1502,1268,Paid
CUST1503,447,Unpaid
CUST1504,807,Unpaid
CUST1505,1110,Unpaid
CUST1506,990,Unpaid
CUST1507,505,Unpaid
CUST1508,1563,Unpaid
CUST1509,1033,Paid
CUST1510,439,Unpaid
CUST1511,1621,Paid
CUST1512,534,Paid
CUST1513,529,Unpaid
CUST1514,627,Unpaid
CUST1515,774,Unpaid
CUST1516,882,Unpaid
CUST1517,1615,Paid
CUST1518,342,Unpaid
CUST1519,508,Unpaid
CUST1520,1692,Paid
CUST1521,427,Unpaid
CUST1522,638,Paid
CUST1523,1773,Paid
CUST1524,1202,Paid
CUST1525,538,Paid
CUST1526,1046,Unpaid
CUST1527,1110,Unpaid
CUST1528,1590,Unpaid
CUST1529,279,Unpaid
CUST1530,1471,Paid
CUST1531,1311,Unpaid
CUST1532,953,Paid
CUST1533,656,Paid
CUST1534,1946,Paid
CUST1535,1088,Paid
CUST1536,1989,Unpaid
CUST1537,1503,Unpaid
CUST1538,701,Paid
CUST1539,1204,Unpaid
CUST1540,1994,Unpaid
CUST1541,1533,Unpaid
CUST1542,885,Unpaid
CUST1543,391,Unpaid
CUST1544,965,Unpaid
CUST1545,1297,Unpaid
CUST1546,950,Paid
CUST1547,1040,Paid
CUST1548,642,Unpaid
CUST1549,228,Paid
CUST1550,906,Paid
CUST1551,1373,Unpaid
CUST1552,1457,Unpaid
CUST1553,1881,Paid
CUST1554,657,Unpaid
CUST1555,401,Paid
CUST1556,1661,Unpaid
CUST1557,1838,Paid
CUST1558,1089,Unpaid
CUST1559,1804,Unpaid
CUST1560,741,Unpaid
CUST1561,1793,Unpaid
CUST1562,1610,Paid
CUST1563,854,Unpaid
CUST1564,1358,Unpaid
CUST1565,329,Unpaid
CUST1566,1962,Unpaid
CUST1567,897,Unpaid
CUST1568,312,Unpaid
CUST1569,862,Unpaid
CUST1570,662,Paid
CUST1571,1584,Paid
CUST1572,1964,Unpaid
CUST1573,1102,Paid
CUST1574,1972,Unpaid
CUST1575,994,Paid
CUST1576,1813,Paid
CUST1577,306,Unpaid
CUST1578,558,Paid
CUST1579,405,Paid
CUST1580,845,Unpaid
CUST1581,1020,Paid
CUST1582,205,Paid
CUST1583,252,Paid
CUST1584,1491,Unpaid
CUST1585,926,Unpaid
CUST1586,1753,Paid
CUST1587,903,Paid
CUST1588,1628,Paid
CUST1589,1298,Paid
CUST1590,1299,Paid
CUST1591,1823,Paid
CUST1592,1073,Unpaid
CUST1593,955,Paid
CUST1594,1380,Paid
CUST1595,1725,Paid
CUST1596,749,Paid
CUST1597,1750,Paid
CUST1598,1735,Unpaid
CUST1599,307,Unpaid
CUST1600,416,Unpaid
CUST1601,1678,Paid
CUST1602,922,Unpaid
CUST1603,939,Paid
CUST1604,626,Unpaid
CUST1605,813,Paid
CUST1606,642,Paid
CUST1607,994,Paid
CUST1608,1397,Unpaid
CUST1609,1952,Paid
CUST1610,1304,Unpaid
CUST1611,1511,Unpaid
CUST1612,1193,Unpaid
CUST1613,262,Unpaid
CUST1614,766,Paid
CUST1615,1011,Paid
CUST1616,1566,Unpaid
CUST1617,1623,Paid
CUST1618,1611,Unpaid
CUST1619,289,Paid
CUST1620,1184,Unpaid
CUST1621,395,Paid
CUST1622,217,Unpaid
CUST1623,948,Paid
CUST1624,1793,Unpaid
CUST1625,1775,Paid
CUST1626,1831,Paid
CUST1627,409,Unpaid
CUST1628,603,Unpaid
CUST1629,737,Unpaid
CUST1630,1308,Paid
CUST1631,1777,Paid
CUST1632,1159,Paid
CUST1633,1468,Paid
CUST1634,691,Paid
CUST1635,620,Paid
CUST1636,1893,Paid
CUST1637,1951,Paid
CUST1638,786,Unpaid
CUST1639,1106,Paid
CUST1640,333,Paid
CUST1641,900,Paid
CUST1642,1710,Unpaid
CUST1643,411,Paid
CUST1644,1801,Paid
CUST1645,1681,Unpaid
CUST1646,491,Paid
CUST1647,1179,Unpaid
CUST1648,486,Paid
CUST1649,784,Paid
CUST1650,1650,Paid
CUST1651,1349,Unpaid
CUST1652,1904,Paid
CUST1653,1473,Unpaid
CUST1654,654,Paid
CUST1655,830,Paid
CUST1656,722,Paid
CUST1657,744,Paid
CUST1658,1899,Paid
CUST1659,346,Unpaid
CUST1660,1123,Paid
CUST1661,904,Paid
CUST1662,1423,Unpaid
CUST1663,1311,Unpaid
CUST1664,1039,Unpaid
CUST1665,593,Paid
CUST1666,753,Paid
CUST1667,774,Unpaid
CUST1668,1930,Unpaid
CUST1669,1272,Paid
CUST1670,1700,Unpaid
CUST1671,950,Unpaid
CUST1672,506,Unpaid
CUST1673,1598,Paid
CUST1674,1331,Unpaid
CUST1675,1896,Paid
CUST1676,1927,Unpaid
CUST1677,1841,Unpaid
CUST1678,1871,Unpaid
CUST1679,1649,Unpaid
CUST1680,285,Unpaid
CUST1681,1257,Paid
CUST1682,898,Paid
CUST1683,321,Unpaid
CUST1684,1965,Unpaid
CUST1685,1464,Paid
CUST1686,628,Paid
CUST1687,813,Paid
CUST1688,732,Unpaid
CUST1689,444,Paid
CUST1690,537,Unpaid
CUST1691,1481,Paid
CUST1692,688,Unpaid
CUST1693,1017,Paid
CUST1694,1554,Paid
CUST1695,576,Paid
CUST1696,1215,Paid
CUST1697,864,Unpaid
CUST1698,347,Paid
CUST1699,1748,Unpaid
CUST1700,435,Paid
CUST1701,323,Unpaid
CUST1702,1529,Paid
CUST1703,1149,Paid
CUST1704,468,Unpaid
CUST1705,376,Unpaid
CUST1706,1401,Unpaid
CUST1707,1699,Paid
CUST1708,1915,Unpaid
CUST1709,494,Paid
CUST1710,1678,Unpaid
CUST1711,703,Paid
CUST1712,1864,Unpaid
CUST1713,887,Paid
CUST1714,521,Paid
CUST1715,1069,Paid
CUST1716,266,Unpaid
CUST1717,1090,Unpaid
CUST1718,1717,Unpaid
CUST1719,344,Paid
CUST1720,1091,Unpaid
CUST1721,325,Paid
CUST1722,1138,Paid
CUST1723,474,Paid
CUST1724,1151,Unpaid
CUST1725,776,Paid
CUST1726,1517,Paid
CUST1727,1890,Paid
CUST1728,1892,Unpaid
CUST1729,624,Unpaid
CUST1730,1284,Unpaid
CUST1731,961,Paid
CUST1732,555,Paid
CUST1733,370,Paid
CUST1734,1069,Unpaid
CUST1735,1905,Unpaid
CUST1736,539,Unpaid
CUST1737,1678,Paid
CUST1738,1081,Paid
CUST1739,539,Paid
CUST1740,645,Unpaid
CUST1741,1780,Unpaid
CUST1742,308,Unpaid
CUST1743,218,Unpaid
CUST1744,1721,Unpaid
CUST1745,818,Paid
CUST1746,572,Unpaid
CUST1747,1951,Paid
CUST1748,1755,Paid
CUST1749,1175,Unpaid
CUST1750,1511,Unpaid
CUST1751,1908,Unpaid
CUST1752,1086,Paid
CUST1753,549,Unpaid
CUST1754,362,Unpaid
CUST1755,1993,Unpaid
CUST1756,616,Unpaid
CUST1757,1004,Paid
CUST1758,869,Unpaid
CUST1759,1764,Paid
CUST1760,1623,Unpaid
CUST1761,1253,Unpaid
CUST1762,262,Unpaid
CUST1763,1186,Unpaid
CUST1764,492,Unpaid
CUST1765,495,Unpaid
CUST1766,704,Paid
CUST1767,1212,Paid
CUST1768,1878,Unpaid
CUST1769,646,Unpaid
CUST1770,470,Unpaid
CUST1771,1543,Unpaid
CUST1772,1944,Paid
CUST1773,1426,Unpaid
CUST1774,1637,Unpaid
CUST1775,1784,Paid
CUST1776,895,Paid
CUST1777,351,Paid
CUST1778,477,Paid
CUST1779,1453,Paid
CUST1780,280,Unpaid
CUST1781,1758,Paid
CUST1782,795,Paid
CUST1783,946,Paid
CUST1784,1041,Unpaid
CUST1785,1638,Paid
CUST1786,321,Unpaid
CUST1787,989,Unpaid
CUST1788,1178,Paid
CUST1789,1447,Paid
CUST1790,1645,Unpaid
CUST1791,470,Paid
CUST1792,1095,Unpaid
CUST1793,1763,Paid
CUST1794,1846,Paid
CUST1795,788,Unpaid
CUST1796,978,Paid
CUST1797,492,Unpaid
CUST1798,204,Unpaid
CUST1799,1065,Paid
CUST1800,1361,Unpaid
CUST1801,1523,Paid
CUST1802,1012,Unpaid
CUST1803,1806,Paid
CUST1804,392,Paid
CUST1805,1770,Paid
CUST1806,1047,Paid
CUST1807,987,Paid
CUST1808,1086,Paid
CUST1809,1004,Unpaid
CUST1810,1251,Paid
CUST1811,625,Paid
CUST1812,876,Unpaid
CUST1813,558,Unpaid
CUST1814,1686,Paid
CUST1815,1705,Paid
CUST1816,1016,Paid
CUST1817,1555,Paid
CUST1818,1243,Unpaid
CUST1819,1675,Unpaid
CUST1820,618,Unpaid
CUST1821,1762,Unpaid
CUST1822,996,Unpaid
CUST1823,641,Unpaid
CUST1824,1342,Unpaid
CUST1825,302,Paid
CUST1826,1833,Unpaid
CUST1827,1953,Paid
CUST1828,574,Unpaid
CUST1829,1475,Paid
CUST1830,1189,Unpaid
CUST1831,440,Paid
CUST1832,788,Paid
CUST1833,295,Paid
CUST1834,278,Unpaid
CUST1835,1506,Unpaid
CUST1836,907,Paid
CUST1837,1946,Unpaid
CUST1838,1069,Unpaid
CUST1839,372,Unpaid
CUST1840,1205,Unpaid
CUST1841,473,Unpaid
CUST1842,846,Unpaid
CUST1843,1892,Paid
CUST1844,1962,Unpaid
CUST1845,604,Paid
CUST1846,1197,Paid
CUST1847,247,Paid
CUST1848,1842,Paid
CUST1849,1340,Paid
CUST1850,319,Paid
CUST1851,869,Paid
CUST1852,1807,Unpaid
CUST1853,1878,Paid
CUST1854,1033,Unpaid
CUST1855,1451,Paid
CUST1856,1899,Unpaid
CUST1857,1772,Paid
CUST1858,1806,Unpaid
CUST1859,1833,Unpaid
CUST1860,1440,Paid
CUST1861,940,Unpaid
CUST1862,1025,Unpaid
CUST1863,1887,Paid
CUST1864,258,Paid
CUST1865,1887,Unpaid
CUST1866,1056,Paid
CUST1867,1832,Unpaid
CUST1868,1418,Paid
CUST1869,1946,Paid
CUST1870,994,Unpaid
CUST1871,1576,Unpaid
CUST1872,1710,Unpaid
CUST1873,1679,Paid
CUST1874,1866,Paid
CUST1875,1514,Paid
CUST1876,285,Unpaid
CUST1877,1198,Unpaid
CUST1878,834,Paid
CUST1879,786,Paid
CUST1880,1666,Unpaid
CUST1881,1185,Paid
CUST1882,1535,Unpaid
CUST1883,860,Unpaid
CUST1884,1373,Unpaid
CUST1885,978,Paid
CUST1886,529,Unpaid
CUST1887,670,Paid
CUST1888,1294,Unpaid
CUST1889,313,Unpaid
CUST1890,1144,Paid
CUST1891,1790,Paid
CUST1892,1282,Unpaid
CUST1893,291,Unpaid
CUST1894,1626,Unpaid
CUST1895,1959,Unpaid
CUST1896,819,Unpaid
CUST1897,1950,Unpaid
CUST1898,1290,Unpaid
CUST1899,790,Unpaid
CUST1900,1169,Unpaid
CUST1901,1358,Unpaid
CUST1902,1525,Unpaid
CUST1903,1381,Unpaid
CUST1904,234,Unpaid
CUST1905,251,Unpaid
CUST1906,621,Unpaid
CUST1907,1022,Paid
CUST1908,1303,Paid
CUST1909,1528,Unpaid
CUST1910,620,Unpaid
CUST1911,1543,Unpaid
CUST1912,1010,Paid
CUST1913,1176,Unpaid
CUST1914,1389,Paid
CUST1915,1341,Paid
CUST1916,769,Unpaid
CUST1917,793,Unpaid
CUST1918,529,Unpaid
CUST1919,1098,Unpaid
CUST1920,1477,Paid
CUST1921,1003,Paid
CUST1922,352,Paid
CUST1923,674,Unpaid
CUST1924,339,Paid
CUST1925,463,Unpaid
CUST1926,1028,Paid
CUST1927,1370,Paid
CUST1928,1993,Unpaid
CUST1929,826,Paid
CUST1930,363,Paid
CUST1931,1667,Paid
CUST1932,1893,Paid
CUST1933,254,Paid
CUST1934,1659,Unpaid
CUST1935,916,Unpaid
CUST1936,1191,Unpaid
CUST1937,1958,Unpaid
CUST1938,1718,Unpaid
CUST1939,827,Paid
CUST1940,949,Paid
CUST1941,1515,Paid
CUST1942,1158,Paid
CUST1943,1611,Unpaid
CUST1944,526,Paid
CUST1945,1650,Paid
CUST1946,837,Unpaid
CUST1947,1164,Paid
CUST1948,727,Paid
CUST1949,577,Unpaid
CUST1950,1916,Paid
CUST1951,1908,Unpaid
CUST1952,1037,Unpaid
CUST1953,1601,Paid
CUST1954,842,Paid
CUST1955,1870,Paid
CUST1956,1924,Paid
CUST1957,574,Paid
CUST1958,1667,Paid
CUST1959,1711,Unpaid
CUST1960,1505,Unpaid
CUST1961,1890,Paid
CUST1962,1890,Unpaid
CUST1963,1606,Unpaid
CUST1964,978,Paid
CUST1965,1078,Unpaid
CUST1966,1803,Paid
CUST1967,667,Paid
CUST1968,1102,Paid
CUST1969,827,Paid
CUST1970,959,Paid
CUST1971,302,Unpaid
CUST1972,1205,Paid
CUST1973,516,Paid
CUST1974,314,Paid
CUST1975,1860,Unpaid
CUST1976,294,Paid
CUST1977,1640,Paid
CUST1978,821,Paid
CUST1979,1355,Paid
CUST1980,1704,Unpaid
CUST1981,295,Paid
CUST1982,1664,Unpaid
CUST1983,1402,Unpaid
CUST1984,1211,Unpaid
CUST1985,704,Paid
CUST1986,1657,Unpaid
CUST1987,346,Unpaid
CUST1988,279,Paid
CUST1989,597,Unpaid
CUST1990,834,Paid
CUST1991,1589,Unpaid
CUST1992,335,Unpaid
CUST1993,297,Paid
CUST1994,1532,Paid
CUST1995,237,Unpaid
CUST1996,1901,Unpaid
CUST1997,1920,Paid
CUST1998,253,Unpaid
CUST1999,1537,Paid
CUST2000,1989,Paid
CUST2001,1142,Paid
CUST2002,1848,Paid
CUST2003,1748,Paid
CUST2004,1337,Paid
CUST2005,233,Paid
CUST2006,326,Paid
CUST2007,1491,Paid
CUST2008,435,Paid
CUST2009,518,Paid
CUST2010,1736,Paid
CUST2011,522,Paid
CUST2012,688,Unpaid
CUST2013,1593,Unpaid
CUST2014,855,Paid
CUST2015,1877,Unpaid
CUST2016,940,Paid
CUST2017,1953,Paid
CUST2018,605,Unpaid
CUST2019,289,Unpaid
CUST2020,1405,Paid
CUST2021,1156,Unpaid
CUST2022,1060,Paid
CUST2023,1466,Unpaid
CUST2024,957,Unpaid
CUST2025,1985,Unpaid
CUST2026,1364,Unpaid
CUST2027,1192,Unpaid
CUST2028,1089,Paid
CUST2029,1093,Unpaid
CUST2030,1925,Unpaid
CUST2031,1225,Paid
CUST2032,1869,Unpaid
CUST2033,578,Unpaid
CUST2034,956,Unpaid
CUST2035,980,Paid
CUST2036,1055,Unpaid
CUST2037,1618,Paid
CUST2038,1257,Unpaid
CUST2039,1076,Paid
CUST2040,1056,Unpaid
CUST2041,1284,Paid
CUST2042,838,Paid
CUST2043,1581,Paid
CUST2044,1187,Unpaid
CUST2045,1358,Paid
CUST2046,864,Paid
CUST2047,1524,Paid
CUST2048,316,Unpaid
CUST2049,1965,Unpaid
CUST2050,367,Paid
CUST2051,1263,Paid
CUST2052,657,Paid
CUST2053,1480,Unpaid
CUST2054,622,Unpaid
CUST2055,262,Paid
CUST2056,1079,Paid
CUST2057,570,Paid
CUST2058,667,Unpaid
CUST2059,1264,Unpaid
CUST2060,664,Paid
CUST2061,802,Unpaid
CUST2062,1126,Paid
CUST2063,1673,Unpaid
CUST2064,1435,Paid
CUST2065,1490,Paid
CUST2066,677,Paid
CUST2067,849,Paid
CUST2068,861,Paid
CUST2069,1996,Unpaid
CUST2070,1157,Paid
CUST2071,1595,Paid
CUST2072,1441,Unpaid
CUST2073,1219,Unpaid
CUST2074,1730,Unpaid
CUST2075,759,Unpaid
CUST2076,1947,Unpaid
CUST2077,1544,Paid
CUST2078,1017,Paid
CUST2079,1881,Unpaid
CUST2080,1923,Paid
CUST2081,1579,Paid
CUST2082,690,Unpaid
CUST2083,419,Unpaid
CUST2084,1943,Paid
CUST2085,1743,Unpaid
CUST2086,1060,Paid
CUST2087,1604,Paid
CUST2088,903,Unpaid
CUST2089,464,Unpaid
CUST2090,1542,Unpaid
CUST2091,250,Paid
CUST2092,1924,Paid
CUST2093,368,Paid
CUST2094,678,Unpaid
CUST2095,1105,Paid
CUST2096,568,Unpaid
CUST2097,1670,Paid
CUST2098,1881,Unpaid
CUST2099,1006,Paid
CUST2100,1650,Unpaid
CUST2101,363,Paid
CUST2102,1459,Paid
CUST2103,1631,Unpaid
CUST2104,1128,Unpaid
CUST2105,1151,Paid
CUST2106,1302,Paid
CUST2107,1795,Unpaid
CUST2108,1748,Paid
CUST2109,989,Paid
CUST2110,1676,Paid
CUST2111,1143,Unpaid
CUST2112,1277,Paid
CUST2113,625,Paid
CUST2114,1857,Unpaid
CUST2115,1353,Unpaid
CUST2116,663,Paid
CUST2117,201,Unpaid
CUST2118,814,Paid
CUST2119,1889,Unpaid
CUST2120,1557,Unpaid
CUST2121,1164,Unpaid
CUST2122,930,Unpaid
CUST2123,1826,Unpaid
CUST2124,432,Unpaid
CUST2125,1463,Unpaid
CUST2126,1123,Paid
CUST2127,298,Paid
CUST2128,1293,Paid
CUST2129,700,Paid
CUST2130,885,Unpaid
CUST2131,846,Unpaid
CUST2132,1150,Paid
