customer_id,operator,plan_type,tenure,previous_bill,paid_status,data_gb,call_minutes,avg_usage_score
CUST399,Vi,Prepaid,62,1827,Unpaid,94,3068,68.672
CUST400,BSNL,Postpaid,3,890,Paid,50,2468,39.872
CUST401,Airtel,Postpaid,46,711,Unpaid,12,158,7.831999999999999
CUST402,BSNL,Prepaid,19,1698,Unpaid,9,4677,24.108
CUST403,Jio,Prepaid,25,1339,Unpaid,90,4918,73.672
CUST404,Vi,Prepaid,20,787,Unpaid,75,317,46.268
CUST405,BSNL,Postpaid,52,855,Unpaid,26,3610,30.04
CUST406,Jio,Prepaid,1,1646,Paid,50,2082,38.328
CUST407,Airtel,Postpaid,66,406,Paid,10,3466,19.864
CUST408,Airtel,Postpaid,37,626,Unpaid,76,882,49.128
CUST409,Vi,Prepaid,10,1705,Paid,16,2237,18.548000000000002
CUST410,Airtel,Prepaid,25,1117,Unpaid,43,1952,33.608000000000004
CUST411,Airtel,Prepaid,19,1404,Paid,32,4951,39.004000000000005
CUST412,Vi,Postpaid,48,830,Unpaid,93,2288,64.952
CUST413,Airtel,Postpaid,46,1059,Paid,4,2186,11.144000000000002
CUST414,BSNL,Postpaid,38,1423,Paid,79,3895,62.98
CUST415,BSNL,Postpaid,52,1715,Paid,10,3491,19.964
CUST416,BSNL,Postpaid,62,793,Unpaid,37,1201,27.003999999999998
CUST417,Vi,Prepaid,21,1856,Unpaid,54,1296,37.583999999999996
CUST418,Jio,Postpaid,51,799,Unpaid,72,1597,49.587999999999994
CUST419,Jio,Postpaid,57,442,Unpaid,60,2791,47.164
CUST420,Jio,Postpaid,71,940,Unpaid,96,392,59.16799999999999
CUST421,BSNL,Prepaid,25,711,Unpaid,22,3418,26.872
CUST422,BSNL,Postpaid,15,366,Paid,49,2306,38.623999999999995
CUST423,Airtel,Prepaid,64,1686,Paid,36,3537,35.748
CUST424,Vi,Postpaid,19,649,Unpaid,40,3499,37.996
CUST425,Airtel,Prepaid,61,1812,Paid,57,427,35.907999999999994
CUST426,Airtel,Postpaid,48,798,Unpaid,88,3312,66.048
CUST427,Jio,Postpaid,42,1302,Unpaid,7,3091,16.564
CUST428,Vi,Prepaid,40,1017,Unpaid,50,972,33.888
CUST429,Airtel,Postpaid,5,1639,Unpaid,72,4716,62.06399999999999
CUST430,Airtel,Postpaid,71,1749,Unpaid,10,1225,10.9
CUST431,Airtel,Prepaid,24,727,Unpaid,26,3272,28.688000000000002
CUST432,Airtel,Postpaid,7,424,Unpaid,85,3145,63.58
CUST433,Vi,Postpaid,40,1009,Unpaid,7,3655,18.82
CUST434,Vi,Postpaid,51,1561,Unpaid,28,235,17.740000000000002
CUST435,Vi,Prepaid,16,948,Unpaid,17,1063,14.452
CUST436,Airtel,Postpaid,21,581,Paid,51,4540,48.76
CUST437,Vi,Prepaid,61,642,Unpaid,14,2698,19.192
CUST438,Airtel,Prepaid,52,1848,Paid,1,1196,5.384
CUST439,BSNL,Prepaid,24,626,Unpaid,36,1651,28.204
CUST440,Jio,Postpaid,9,1343,Unpaid,88,158,53.431999999999995
CUST441,Airtel,Postpaid,1,681,Paid,5,4723,21.892
CUST442,Vi,Prepaid,67,570,Unpaid,51,1326,35.903999999999996
CUST443,Airtel,Prepaid,4,1937,Unpaid,48,4552,47.007999999999996
CUST444,Airtel,Postpaid,38,1647,Unpaid,66,2722,50.488
CUST445,Airtel,Postpaid,11,635,Paid,25,1419,20.676000000000002
CUST446,Jio,Postpaid,24,243,Unpaid,80,4823,67.292
CUST447,Vi,Prepaid,60,336,Paid,45,1178,31.712
CUST448,Jio,Prepaid,33,1004,Paid,74,4915,64.06
CUST449,BSNL,Prepaid,31,1714,Paid,7,4548,22.392
CUST450,Vi,Prepaid,9,949,Unpaid,74,1232,49.327999999999996
CUST451,Vi,Postpaid,54,719,Paid,38,1674,29.496000000000002
CUST452,Vi,Postpaid,52,1570,Paid,6,4926,23.304000000000002
CUST453,BSNL,Prepaid,33,1710,Unpaid,11,2840,17.96
CUST454,BSNL,Postpaid,20,1690,Unpaid,39,1775,30.5
CUST455,Vi,Prepaid,5,1407,Unpaid,54,4802,51.608000000000004
CUST456,Airtel,Postpaid,36,1998,Unpaid,25,4482,32.928
CUST457,Jio,Prepaid,9,876,Paid,24,1898,21.991999999999997
CUST458,BSNL,Prepaid,69,1308,Paid,31,13,18.651999999999997
CUST459,BSNL,Prepaid,33,381,Unpaid,72,1496,49.184
CUST460,BSNL,Prepaid,51,1456,Unpaid,39,2734,34.336
CUST461,BSNL,Postpaid,48,841,Unpaid,31,3224,31.496
CUST462,Airtel,Postpaid,47,902,Paid,99,4740,78.36
CUST463,BSNL,Prepaid,2,206,Unpaid,91,2072,62.888000000000005
CUST464,Vi,Prepaid,13,348,Paid,25,1540,21.16
CUST465,Jio,Postpaid,34,394,Paid,40,3948,39.792
CUST466,Vi,Postpaid,68,485,Paid,5,4884,22.536
CUST467,Vi,Postpaid,55,996,Unpaid,71,2233,51.532000000000004
CUST468,BSNL,Postpaid,64,392,Paid,19,956,15.224
CUST469,BSNL,Postpaid,37,1540,Unpaid,6,3997,19.588
CUST470,Jio,Prepaid,28,990,Paid,62,2138,45.751999999999995
CUST471,BSNL,Postpaid,69,1123,Unpaid,28,2330,26.12
CUST472,BSNL,Prepaid,10,1862,Paid,40,3182,36.728
CUST473,Vi,Prepaid,5,1348,Paid,86,35,51.74
CUST474,Jio,Postpaid,50,1029,Unpaid,2,3562,15.448
CUST475,Airtel,Postpaid,42,1654,Paid,93,2807,67.02799999999999
CUST476,Jio,Postpaid,18,1511,Paid,82,2921,60.884
CUST477,Jio,Postpaid,71,545,Paid,70,409,43.636
CUST478,Airtel,Prepaid,3,1925,Paid,69,2869,52.876
CUST479,BSNL,Postpaid,24,891,Unpaid,19,138,11.952
CUST480,Jio,Prepaid,13,239,Unpaid,15,186,9.744
CUST481,Vi,Prepaid,9,212,Unpaid,80,2259,57.036
CUST482,Vi,Postpaid,56,366,Paid,14,1709,15.236
CUST483,Vi,Postpaid,5,1201,Paid,96,2075,65.89999999999999
CUST484,Jio,Postpaid,37,227,Paid,82,4636,67.744
CUST485,Vi,Prepaid,9,1850,Unpaid,96,3299,70.79599999999999
CUST486,Jio,Postpaid,18,737,Paid,73,4819,63.07599999999999
CUST487,Airtel,Prepaid,58,1738,Paid,52,1419,36.876
CUST488,Jio,Postpaid,33,1616,Unpaid,31,4698,37.391999999999996
CUST489,Jio,Prepaid,48,1752,Paid,86,1988,59.552
CUST490,Vi,Prepaid,52,1401,Unpaid,43,323,27.092000000000002
CUST491,Airtel,Prepaid,46,1076,Paid,59,3061,47.644
CUST492,Jio,Postpaid,25,605,Paid,61,2563,46.852000000000004
CUST493,BSNL,Postpaid,8,1831,Unpaid,85,2816,62.264
CUST494,BSNL,Prepaid,34,995,Unpaid,81,36,48.744
CUST495,Airtel,Postpaid,69,708,Paid,66,4644,58.176
CUST496,Jio,Postpaid,20,752,Paid,93,1744,62.775999999999996
CUST497,Vi,Prepaid,21,1733,Unpaid,74,4530,62.519999999999996
CUST498,BSNL,Prepaid,27,1649,Unpaid,29,4821,36.684
CUST499,Vi,Prepaid,60,1396,Paid,64,2924,50.096000000000004
CUST500,Airtel,Postpaid,9,1083,Paid,26,1148,20.192
CUST501,Vi,Prepaid,38,390,Unpaid,78,4463,64.652
CUST502,BSNL,Postpaid,8,1271,Unpaid,25,3175,27.7
CUST503,Jio,Prepaid,3,1142,Unpaid,66,4378,57.112
CUST504,Jio,Postpaid,36,1412,Unpaid,98,2132,67.328
CUST505,BSNL,Postpaid,20,1912,Unpaid,82,4628,67.71199999999999
CUST506,Airtel,Postpaid,66,1388,Unpaid,80,1587,54.348
CUST507,Jio,Postpaid,17,941,Unpaid,46,3696,42.384
CUST508,BSNL,Prepaid,54,1413,Paid,40,4237,40.948
CUST509,Jio,Postpaid,70,541,Unpaid,56,205,34.42
CUST510,Airtel,Prepaid,35,1498,Unpaid,13,3404,21.416
CUST511,Jio,Prepaid,56,294,Paid,66,2175,48.3
CUST512,Vi,Prepaid,47,1619,Paid,42,4806,44.424
CUST513,Airtel,Prepaid,2,658,Paid,71,93,42.972
CUST514,Airtel,Postpaid,1,1752,Unpaid,18,2283,19.932
CUST515,Vi,Postpaid,20,1961,Unpaid,58,1751,41.804
CUST516,Vi,Prepaid,52,1387,Unpaid,64,1379,43.916
CUST517,BSNL,Postpaid,7,494,Paid,31,4497,36.588
CUST518,Jio,Prepaid,70,1143,Paid,81,1302,53.808
CUST519,Airtel,Prepaid,65,348,Paid,34,4864,39.856
CUST520,Airtel,Prepaid,20,1456,Unpaid,51,3214,43.456
CUST521,Vi,Postpaid,64,395,Unpaid,59,170,36.08
CUST522,Vi,Postpaid,51,1300,Unpaid,8,3244,17.776
CUST523,Jio,Postpaid,47,329,Paid,27,2499,26.195999999999998
CUST524,Jio,Postpaid,1,1091,Paid,78,244,47.775999999999996
CUST525,Vi,Prepaid,48,1445,Unpaid,3,4163,18.452
CUST526,Airtel,Prepaid,36,1777,Unpaid,75,3402,58.608000000000004
CUST527,Vi,Prepaid,26,1232,Paid,93,2220,64.67999999999999
CUST528,BSNL,Postpaid,6,1585,Unpaid,85,544,53.176
CUST529,Vi,Postpaid,46,1008,Paid,25,356,16.424
CUST530,Airtel,Prepaid,46,670,Paid,18,3418,24.472
CUST531,Vi,Prepaid,22,1905,Unpaid,2,3451,15.004
CUST532,BSNL,Postpaid,46,417,Unpaid,24,4748,33.391999999999996
CUST533,Airtel,Prepaid,61,1656,Paid,65,3649,53.596000000000004
CUST534,Vi,Postpaid,39,1850,Paid,68,1791,47.964
CUST535,Vi,Prepaid,69,1225,Paid,87,1164,56.855999999999995
CUST536,Vi,Prepaid,8,703,Unpaid,81,699,51.396
CUST537,BSNL,Prepaid,51,482,Paid,31,3025,30.699999999999996
CUST538,BSNL,Postpaid,23,689,Paid,76,2445,55.38
CUST539,Vi,Prepaid,38,1056,Paid,48,1344,34.175999999999995
CUST540,BSNL,Prepaid,28,695,Unpaid,4,421,4.084
CUST541,BSNL,Postpaid,70,1545,Paid,10,3133,18.532
CUST542,BSNL,Prepaid,32,601,Unpaid,98,4739,77.756
CUST543,BSNL,Postpaid,45,1591,Unpaid,35,1454,26.816
CUST544,Vi,Postpaid,2,1102,Paid,40,494,25.976
CUST545,Jio,Prepaid,8,1127,Paid,13,1308,13.032
CUST546,Jio,Postpaid,57,1765,Unpaid,59,1211,40.244
CUST547,Jio,Prepaid,20,791,Paid,74,1350,49.8
CUST548,Jio,Prepaid,42,1145,Unpaid,8,4766,23.864
CUST549,BSNL,Postpaid,18,527,Unpaid,49,3582,43.728
CUST550,BSNL,Postpaid,40,1535,Unpaid,2,1621,7.684000000000001
CUST551,Airtel,Postpaid,25,1037,Paid,78,3522,60.888
CUST552,BSNL,Postpaid,58,611,Paid,76,1272,50.688
CUST553,Airtel,Postpaid,28,715,Unpaid,79,4228,64.312
CUST554,Vi,Prepaid,46,1126,Paid,87,3726,67.104
CUST555,Vi,Prepaid,3,349,Unpaid,62,2126,45.70399999999999
CUST556,Airtel,Postpaid,70,1052,Paid,20,1097,16.387999999999998
CUST557,Jio,Postpaid,44,1188,Paid,38,3801,38.004000000000005
CUST558,BSNL,Prepaid,12,814,Unpaid,42,3992,41.168
CUST559,BSNL,Prepaid,55,423,Unpaid,81,889,52.156
CUST560,Vi,Prepaid,39,1793,Paid,76,2447,55.388000000000005
CUST561,Airtel,Prepaid,7,382,Unpaid,36,3251,34.604
CUST562,Airtel,Prepaid,6,768,Unpaid,45,4898,46.592
CUST563,BSNL,Postpaid,8,811,Paid,85,1101,55.403999999999996
CUST564,BSNL,Postpaid,30,573,Paid,16,211,10.443999999999999
CUST565,Airtel,Prepaid,36,794,Unpaid,37,4573,40.492000000000004
CUST566,BSNL,Prepaid,64,1509,Paid,69,1725,48.3
CUST567,BSNL,Prepaid,11,1271,Paid,11,2074,14.895999999999999
CUST568,BSNL,Postpaid,19,1435,Paid,45,3484,40.936
CUST569,BSNL,Postpaid,55,479,Unpaid,81,2790,59.760000000000005
CUST570,Jio,Postpaid,57,350,Paid,40,2858,35.432
CUST571,Jio,Postpaid,24,254,Paid,38,4825,42.1
CUST572,BSNL,Postpaid,26,1297,Unpaid,53,1167,36.467999999999996
CUST573,Vi,Prepaid,13,1835,Unpaid,14,1901,16.004
CUST574,Vi,Postpaid,54,746,Unpaid,87,4006,68.22399999999999
CUST575,Vi,Postpaid,5,1048,Unpaid,54,4946,52.184
CUST576,BSNL,Prepaid,64,1668,Paid,59,2687,46.147999999999996
CUST577,Airtel,Prepaid,67,905,Unpaid,24,891,17.964
CUST578,Airtel,Prepaid,7,865,Unpaid,4,771,5.484
CUST579,Vi,Postpaid,26,900,Paid,69,3508,55.432
CUST580,Airtel,Postpaid,2,1451,Unpaid,81,2296,57.784000000000006
CUST581,Jio,Postpaid,1,1461,Paid,46,3228,40.512
CUST582,BSNL,Postpaid,37,536,Paid,20,4437,29.748
CUST583,Vi,Prepaid,20,523,Unpaid,72,516,45.263999999999996
CUST584,BSNL,Postpaid,22,1071,Paid,84,2673,61.092
CUST585,Airtel,Postpaid,24,598,Unpaid,58,3025,46.9
CUST586,Airtel,Prepaid,30,955,Unpaid,8,4660,23.44
CUST587,Jio,Postpaid,23,724,Paid,52,3213,44.052
CUST588,Airtel,Postpaid,20,1946,Unpaid,34,1397,25.988
CUST589,Airtel,Postpaid,2,1080,Paid,37,3056,34.424
CUST590,Airtel,Postpaid,34,1951,Unpaid,47,4789,47.356
CUST591,Vi,Prepaid,14,836,Unpaid,44,3863,41.852
CUST592,Jio,Postpaid,62,549,Unpaid,56,1452,39.408
CUST593,Jio,Prepaid,20,544,Paid,38,2342,32.168
CUST594,Jio,Prepaid,51,1397,Unpaid,21,888,16.152
CUST595,Vi,Postpaid,35,914,Paid,13,3199,20.596
CUST596,Jio,Prepaid,2,1035,Unpaid,67,3667,54.867999999999995
CUST597,Airtel,Postpaid,34,1668,Paid,58,4460,52.64
CUST598,Vi,Prepaid,23,1301,Unpaid,40,2674,34.696
CUST599,Airtel,Prepaid,44,790,Unpaid,91,1396,60.184
CUST600,Vi,Postpaid,49,1656,Unpaid,54,1639,38.955999999999996
CUST601,BSNL,Postpaid,66,1849,Unpaid,20,2035,20.14
CUST602,BSNL,Postpaid,7,251,Paid,31,2542,28.768
CUST603,BSNL,Postpaid,19,1248,Unpaid,12,2751,18.204
CUST604,Airtel,Prepaid,10,1471,Paid,45,1829,34.316
CUST605,Airtel,Prepaid,56,1780,Paid,56,3738,48.552
CUST606,BSNL,Prepaid,44,608,Unpaid,88,2815,64.06
CUST607,Vi,Prepaid,23,640,Paid,87,1591,58.56399999999999
CUST608,Vi,Postpaid,2,976,Paid,49,2810,40.64
CUST609,Vi,Postpaid,59,1897,Paid,49,3772,44.488
CUST610,Jio,Postpaid,31,450,Paid,22,723,16.092
CUST611,Jio,Prepaid,26,868,Unpaid,96,4080,73.91999999999999
CUST612,Airtel,Prepaid,50,1714,Paid,16,2477,19.508000000000003
CUST613,Jio,Postpaid,41,796,Paid,66,1406,45.224000000000004
CUST614,Airtel,Postpaid,40,1623,Paid,34,2624,30.896
CUST615,Jio,Postpaid,17,851,Unpaid,79,2829,58.716
CUST616,BSNL,Prepaid,53,1007,Unpaid,3,3529,15.916
CUST617,BSNL,Prepaid,13,1487,Paid,2,1321,6.484
CUST618,BSNL,Prepaid,50,1198,Unpaid,97,2680,68.92
CUST619,BSNL,Postpaid,40,795,Paid,7,4968,24.072
CUST620,Airtel,Prepaid,54,714,Paid,25,12,15.048
CUST621,BSNL,Prepaid,39,363,Unpaid,8,301,6.004
CUST622,Jio,Prepaid,17,1849,Unpaid,71,1062,46.848
CUST623,Jio,Postpaid,25,612,Paid,52,4343,48.572
CUST624,Airtel,Prepaid,60,1398,Unpaid,14,1629,14.916
CUST625,Airtel,Postpaid,14,663,Paid,62,4554,55.416
CUST626,Vi,Postpaid,47,1835,Unpaid,21,3827,27.908
CUST627,Airtel,Prepaid,70,404,Paid,58,2319,44.07599999999999
CUST628,BSNL,Postpaid,33,1442,Paid,90,2723,64.892
CUST629,BSNL,Postpaid,46,373,Unpaid,13,1175,12.5
CUST630,Airtel,Postpaid,32,1799,Paid,7,2489,14.155999999999999
CUST631,Jio,Prepaid,11,472,Unpaid,30,4975,37.9
CUST632,BSNL,Prepaid,69,575,Paid,69,1658,48.032
CUST633,BSNL,Postpaid,49,473,Unpaid,87,1454,58.016
CUST634,Vi,Postpaid,42,860,Paid,32,3344,32.576
CUST635,BSNL,Prepaid,3,1151,Paid,13,1111,12.244
CUST636,Vi,Postpaid,33,1415,Unpaid,38,1198,27.592000000000002
CUST637,BSNL,Prepaid,13,1753,Unpaid,20,2958,23.832
CUST638,Airtel,Postpaid,53,820,Paid,88,3107,65.228
CUST639,BSNL,Postpaid,11,1261,Paid,28,4283,33.932
CUST640,Jio,Postpaid,9,717,Paid,35,4329,38.316
CUST641,BSNL,Postpaid,40,804,Paid,57,1872,41.687999999999995
CUST642,BSNL,Postpaid,6,1537,Paid,37,2554,32.416
CUST643,Vi,Prepaid,35,874,Paid,5,3052,15.208
CUST644,Airtel,Prepaid,30,222,Paid,88,2598,63.192
CUST645,BSNL,Prepaid,7,1987,Paid,28,1863,24.252000000000002
CUST646,Vi,Postpaid,52,1620,Paid,36,4557,39.828
CUST647,Jio,Postpaid,10,842,Paid,15,1344,14.376000000000001
CUST648,BSNL,Postpaid,66,278,Paid,31,3848,33.992
CUST649,Jio,Prepaid,23,1675,Paid,44,4502,44.408
CUST650,Vi,Postpaid,34,1706,Paid,23,4340,31.159999999999997
CUST651,Jio,Prepaid,51,1329,Paid,44,249,27.395999999999997
CUST652,BSNL,Prepaid,6,799,Unpaid,78,3406,60.424
CUST653,Jio,Postpaid,14,1318,Unpaid,85,712,53.848
CUST654,Vi,Postpaid,10,1170,Paid,99,868,62.872
CUST655,Airtel,Prepaid,33,1146,Paid,48,2494,38.775999999999996
CUST656,Jio,Postpaid,43,714,Paid,43,366,27.264
CUST657,BSNL,Postpaid,26,328,Paid,57,1035,38.339999999999996
CUST658,Airtel,Prepaid,63,1597,Unpaid,46,247,28.587999999999997
CUST659,BSNL,Prepaid,49,811,Unpaid,35,4767,40.068
CUST660,Vi,Postpaid,27,1333,Unpaid,74,1898,51.992
CUST661,BSNL,Prepaid,62,723,Unpaid,89,4698,72.19200000000001
CUST662,Airtel,Postpaid,69,1777,Paid,56,288,34.752
CUST663,Jio,Postpaid,39,788,Unpaid,1,1953,8.412
CUST664,Airtel,Prepaid,29,1235,Unpaid,8,811,8.044
CUST665,Vi,Postpaid,67,1464,Paid,7,883,7.732000000000001
CUST666,BSNL,Prepaid,67,329,Paid,51,1866,38.064
CUST667,Jio,Prepaid,61,1591,Unpaid,49,1354,34.816
CUST668,Vi,Postpaid,41,1835,Paid,78,2414,56.455999999999996
CUST669,Airtel,Postpaid,10,1053,Unpaid,2,2743,12.172
CUST670,Airtel,Prepaid,66,1121,Paid,12,954,11.016
CUST671,Airtel,Postpaid,59,988,Paid,37,4367,39.668000000000006
CUST672,Vi,Prepaid,2,1728,Unpaid,20,4769,31.076
CUST673,Vi,Prepaid,23,547,Unpaid,16,4776,28.704
CUST674,Vi,Postpaid,31,1899,Paid,77,2540,56.36
CUST675,Jio,Postpaid,53,1456,Paid,39,2339,32.756
CUST676,Vi,Postpaid,33,938,Unpaid,73,4218,60.672
CUST677,BSNL,Postpaid,2,1687,Unpaid,42,3700,40.0
CUST678,Airtel,Prepaid,10,1469,Paid,53,928,35.512
CUST679,Jio,Postpaid,6,1885,Unpaid,6,80,3.9199999999999995
CUST680,Airtel,Prepaid,3,1797,Paid,9,2506,15.424
CUST681,Vi,Prepaid,54,1933,Paid,97,4876,77.704
CUST682,BSNL,Postpaid,49,1001,Unpaid,60,904,39.616
CUST683,Airtel,Postpaid,10,966,Paid,37,4266,39.263999999999996
CUST684,Airtel,Prepaid,7,320,Paid,45,4186,43.744
CUST685,Vi,Prepaid,69,1420,Unpaid,82,3507,63.227999999999994
CUST686,Airtel,Prepaid,21,1556,Unpaid,52,3747,46.188
CUST687,Airtel,Postpaid,8,894,Paid,86,3490,65.56
CUST688,Airtel,Prepaid,14,829,Unpaid,66,3702,54.408
CUST689,BSNL,Postpaid,57,1149,Unpaid,44,257,27.427999999999997
CUST690,Jio,Postpaid,69,1322,Paid,17,1016,14.264
CUST691,Vi,Postpaid,71,1601,Unpaid,37,3593,36.572
CUST692,Jio,Postpaid,71,596,Paid,65,3743,53.972
CUST693,BSNL,Postpaid,64,455,Unpaid,34,265,21.459999999999997
CUST694,Jio,Postpaid,59,1203,Unpaid,80,70,48.28
CUST695,Jio,Postpaid,41,1787,Unpaid,51,486,32.544
CUST696,Airtel,Postpaid,3,620,Paid,36,1346,26.983999999999998
CUST697,BSNL,Postpaid,13,819,Paid,13,2627,18.308
CUST698,Vi,Prepaid,41,1445,Unpaid,70,952,45.808
CUST699,Airtel,Prepaid,51,1817,Paid,45,2722,37.888
CUST700,Jio,Postpaid,20,1374,Unpaid,49,331,30.724
CUST701,Airtel,Postpaid,41,1088,Unpaid,35,37,21.148
CUST702,Airtel,Postpaid,53,1032,Paid,80,384,49.536
CUST703,Jio,Postpaid,8,1685,Paid,69,4294,58.576
CUST704,BSNL,Prepaid,43,1630,Paid,5,4294,20.176000000000002
CUST705,Airtel,Prepaid,8,1195,Unpaid,28,3576,31.104
CUST706,Airtel,Prepaid,15,715,Unpaid,92,2201,64.00399999999999
CUST707,Airtel,Prepaid,4,310,Unpaid,89,1655,60.019999999999996
CUST708,BSNL,Prepaid,71,1000,Paid,60,968,39.872
CUST709,BSNL,Postpaid,18,1813,Paid,87,2078,60.512
CUST710,Vi,Prepaid,68,287,Paid,72,2937,54.94799999999999
CUST711,Airtel,Prepaid,53,837,Unpaid,75,705,47.82
CUST712,Vi,Postpaid,11,1744,Paid,39,1921,31.084
CUST713,Jio,Postpaid,22,1910,Unpaid,96,357,59.02799999999999
CUST714,BSNL,Postpaid,61,1230,Unpaid,54,4674,51.096000000000004
CUST715,BSNL,Prepaid,44,1926,Unpaid,14,4248,25.392000000000003
CUST716,BSNL,Postpaid,25,1929,Paid,61,3931,52.324
CUST717,Airtel,Postpaid,55,1739,Paid,82,1952,57.007999999999996
CUST718,Jio,Prepaid,19,1110,Unpaid,33,4637,38.348
CUST719,Jio,Prepaid,41,1266,Paid,80,2689,58.756
CUST720,Airtel,Postpaid,5,1535,Paid,74,2389,53.956
CUST721,Airtel,Prepaid,26,726,Unpaid,6,2165,12.26
CUST722,BSNL,Prepaid,45,1888,Unpaid,99,285,60.54
CUST723,BSNL,Postpaid,3,1650,Unpaid,93,4427,73.508
CUST724,Vi,Prepaid,62,979,Unpaid,79,673,50.092
CUST725,BSNL,Prepaid,22,858,Paid,1,49,0.796
CUST726,Airtel,Postpaid,51,377,Paid,77,3811,61.443999999999996
CUST727,Airtel,Prepaid,60,1889,Paid,39,4150,40.0
CUST728,Jio,Prepaid,27,911,Unpaid,55,3714,47.856
CUST729,BSNL,Prepaid,67,1402,Paid,17,4728,29.112
CUST730,Jio,Postpaid,16,415,Unpaid,39,662,26.048
CUST731,BSNL,Postpaid,13,1301,Paid,89,629,55.916
CUST732,Jio,Postpaid,30,1474,Unpaid,22,785,16.34
CUST733,Vi,Postpaid,62,1766,Unpaid,20,4567,30.268
CUST734,Vi,Postpaid,47,286,Unpaid,37,3234,35.136
CUST735,Airtel,Prepaid,2,1104,Paid,60,1943,43.772
CUST736,Jio,Prepaid,50,630,Unpaid,63,3062,50.047999999999995
CUST737,Vi,Prepaid,1,579,Paid,85,2581,61.324
CUST738,Jio,Postpaid,26,666,Unpaid,59,4442,53.168
CUST739,Airtel,Prepaid,66,1509,Unpaid,35,2066,29.264000000000003
CUST740,Vi,Postpaid,60,1841,Paid,99,1550,65.6
CUST741,Jio,Prepaid,58,960,Paid,34,103,20.811999999999998
CUST742,Airtel,Prepaid,34,1453,Paid,48,627,31.307999999999996
CUST743,Airtel,Postpaid,11,1137,Paid,25,3780,30.119999999999997
CUST744,Jio,Postpaid,15,602,Unpaid,49,1748,36.391999999999996
CUST745,Airtel,Prepaid,51,1621,Unpaid,23,2713,24.652
CUST746,BSNL,Prepaid,19,1191,Unpaid,33,229,20.716
CUST747,Jio,Postpaid,44,1537,Unpaid,34,3020,32.48
CUST748,Airtel,Postpaid,33,1610,Unpaid,40,1947,31.788
CUST749,Vi,Postpaid,47,1592,Paid,55,1960,40.84
CUST750,Jio,Postpaid,69,1494,Unpaid,64,3848,53.792
CUST751,BSNL,Postpaid,39,1075,Paid,73,4492,61.768
CUST752,Vi,Prepaid,9,1544,Unpaid,22,1901,20.804000000000002
CUST753,Jio,Postpaid,49,810,Unpaid,74,2368,53.872
CUST754,BSNL,Prepaid,7,1663,Paid,34,4802,39.608000000000004
CUST755,Jio,Postpaid,21,1642,Unpaid,77,2235,55.13999999999999
CUST756,BSNL,Postpaid,60,721,Unpaid,52,4099,47.596000000000004
CUST757,Vi,Postpaid,39,1628,Unpaid,15,2701,19.804000000000002
CUST758,Vi,Postpaid,60,369,Unpaid,94,4744,75.376
CUST759,BSNL,Postpaid,1,451,Unpaid,74,1887,51.948
CUST760,BSNL,Postpaid,55,1553,Paid,10,3234,18.936
CUST761,Jio,Prepaid,43,363,Unpaid,78,2332,56.128
CUST762,Jio,Prepaid,45,358,Paid,54,1152,37.007999999999996
CUST763,Airtel,Postpaid,69,472,Paid,20,1061,16.244
CUST764,Vi,Postpaid,19,310,Paid,79,2488,57.352
CUST765,Vi,Prepaid,31,622,Paid,90,36,54.144
CUST766,BSNL,Postpaid,46,1214,Unpaid,82,1204,54.016
CUST767,Jio,Prepaid,20,290,Unpaid,42,3500,39.2
CUST768,Vi,Postpaid,14,800,Paid,76,551,47.804
CUST769,Airtel,Prepaid,14,468,Paid,86,1926,59.304
CUST770,BSNL,Prepaid,55,1801,Paid,53,4964,51.656
CUST771,BSNL,Postpaid,68,470,Unpaid,79,4901,67.00399999999999
CUST772,Jio,Postpaid,48,433,Unpaid,39,1345,28.779999999999998
CUST773,BSNL,Prepaid,10,725,Unpaid,66,770,42.68
CUST774,BSNL,Postpaid,29,1768,Unpaid,83,236,50.744
CUST775,Airtel,Prepaid,38,1167,Paid,92,3473,69.092
CUST776,BSNL,Postpaid,40,384,Paid,89,542,55.568
CUST777,BSNL,Prepaid,2,357,Unpaid,56,1852,41.008
CUST778,Vi,Prepaid,22,855,Paid,70,603,44.412
CUST779,Vi,Prepaid,35,491,Unpaid,96,2243,66.572
CUST780,Airtel,Prepaid,61,1253,Paid,96,4199,74.396
CUST781,Jio,Postpaid,41,1727,Paid,97,3849,73.596
CUST782,Vi,Prepaid,39,1031,Paid,78,3629,61.316
CUST783,Vi,Prepaid,65,1373,Paid,22,2324,22.496
CUST784,BSNL,Prepaid,28,436,Paid,34,404,22.016
CUST785,Jio,Prepaid,50,1871,Unpaid,23,1307,19.028
CUST786,Airtel,Postpaid,50,449,Paid,62,4121,53.684
CUST787,Vi,Prepaid,59,1289,Unpaid,63,1947,45.587999999999994
CUST788,Airtel,Postpaid,7,322,Paid,46,242,28.567999999999998
CUST789,Vi,Postpaid,24,335,Unpaid,80,831,51.324
CUST790,Airtel,Postpaid,58,560,Unpaid,39,3141,35.964
CUST791,Vi,Prepaid,44,1715,Paid,55,1465,38.86
CUST792,Airtel,Prepaid,36,1641,Unpaid,49,146,29.983999999999998
CUST793,Airtel,Prepaid,37,1410,Unpaid,65,1187,43.748
CUST794,Airtel,Prepaid,55,837,Paid,2,4021,17.284
CUST795,Vi,Prepaid,46,660,Unpaid,83,811,53.044
