customer_id,operator,plan_type,tenure
CUST797,Jio,Prepaid,44
CUST798,BSNL,Postpaid,34
CUST799,BSNL,Prepaid,40
CUST800,BSNL,Postpaid,59
CUST801,Airtel,Prepaid,60
CUST802,BSNL,Postpaid,52
CUST803,Vi,Prepaid,48
CUST804,BSNL,Postpaid,69
CUST805,BSNL,Postpaid,61
CUST806,Jio,Prepaid,12
CUST807,BSNL,Prepaid,5
CUST808,BSNL,Postpaid,62
CUST809,BSNL,Postpaid,1
CUST810,Jio,Postpaid,47
CUST811,Vi,Prepaid,17
CUST812,Jio,Postpaid,5
CUST813,Vi,Postpaid,7
CUST814,Airtel,Postpaid,44
CUST815,Vi,Postpaid,55
CUST816,BSNL,Prepaid,55
CUST817,Vi,Prepaid,23
CUST818,BSNL,Postpaid,29
CUST819,Vi,Postpaid,44
CUST820,BSNL,Prepaid,49
CUST821,Vi,Postpaid,50
CUST822,Jio,Postpaid,48
CUST823,Jio,Postpaid,2
CUST824,Airtel,Postpaid,27
CUST825,Airtel,Postpaid,17
CUST826,Vi,Postpaid,63
CUST827,Airtel,Postpaid,48
CUST828,Airtel,Prepaid,63
CUST829,Airtel,Postpaid,63
CUST830,Vi,Postpaid,28
CUST831,Vi,Prepaid,26
CUST832,Jio,Postpaid,63
CUST833,Vi,Postpaid,61
CUST834,Jio,Postpaid,13
CUST835,Vi,Prepaid,5
CUST836,BSNL,Prepaid,68
CUST837,Vi,Postpaid,66
CUST838,Airtel,Prepaid,39
CUST839,Vi,Prepaid,43
CUST840,Jio,Prepaid,33
CUST841,Vi,Postpaid,65
CUST842,BSNL,Prepaid,50
CUST843,BSNL,Prepaid,62
CUST844,BSNL,Prepaid,14
CUST845,Jio,Postpaid,40
CUST846,Airtel,Postpaid,11
CUST847,Airtel,Postpaid,71
CUST848,Airtel,Prepaid,13
CUST849,Vi,Postpaid,36
CUST850,Vi,Postpaid,11
CUST851,Airtel,Postpaid,11
CUST852,Jio,Prepaid,8
CUST853,Jio,Prepaid,29
CUST854,Jio,Postpaid,30
CUST855,Jio,Prepaid,56
CUST856,Airtel,Postpaid,45
CUST857,Airtel,Postpaid,50
CUST858,BSNL,Postpaid,25
CUST859,BSNL,Postpaid,26
CUST860,BSNL,Prepaid,70
CUST861,Vi,Postpaid,60
CUST862,Jio,Postpaid,44
CUST863,Airtel,Prepaid,40
CUST864,Airtel,Postpaid,20
CUST865,Jio,Prepaid,54
CUST866,Vi,Postpaid,64
CUST867,Vi,Prepaid,40
CUST868,Jio,Prepaid,35
CUST869,BSNL,Prepaid,11
CUST870,Jio,Prepaid,50
CUST871,BSNL,Postpaid,48
CUST872,Jio,Prepaid,71
CUST873,Vi,Prepaid,48
CUST874,Airtel,Prepaid,49
CUST875,BSNL,Prepaid,36
CUST876,Airtel,Postpaid,59
CUST877,BSNL,Postpaid,28
CUST878,Airtel,Prepaid,40
CUST879,Vi,Postpaid,27
CUST880,Airtel,Prepaid,20
CUST881,Airtel,Prepaid,46
CUST882,Jio,Postpaid,22
CUST883,Airtel,Prepaid,31
CUST884,Vi,Prepaid,2
CUST885,BSNL,Prepaid,14
CUST886,Vi,Prepaid,25
CUST887,Jio,Prepaid,14
CUST888,Jio,Postpaid,44
CUST889,Jio,Prepaid,19
CUST890,Airtel,Postpaid,49
CUST891,BSNL,Prepaid,18
CUST892,Jio,Prepaid,38
CUST893,Vi,Prepaid,17
CUST894,Jio,Prepaid,39
CUST895,BSNL,Prepaid,42
CUST896,Airtel,Postpaid,44
CUST897,Vi,Prepaid,71
CUST898,Vi,Prepaid,21
CUST899,Jio,Prepaid,37
CUST900,Airtel,Prepaid,7
CUST901,BSNL,Prepaid,71
CUST902,Vi,Postpaid,45
CUST903,Vi,Postpaid,51
CUST904,BSNL,Postpaid,55
CUST905,Airtel,Postpaid,59
CUST906,Airtel,Prepaid,9
CUST907,BSNL,Postpaid,12
CUST908,BSNL,Postpaid,53
CUST909,Jio,Prepaid,16
CUST910,BSNL,Postpaid,25
CUST911,BSNL,Postpaid,41
CUST912,BSNL,Prepaid,57
CUST913,Vi,Prepaid,68
CUST914,Vi,Postpaid,12
CUST915,Airtel,Postpaid,5
CUST916,BSNL,Postpaid,8
CUST917,Airtel,Prepaid,34
CUST918,Jio,Postpaid,14
CUST919,BSNL,Prepaid,55
CUST920,Vi,Postpaid,46
CUST921,Jio,Postpaid,10
CUST922,Airtel,Postpaid,46
CUST923,Airtel,Prepaid,47
CUST924,Vi,Prepaid,55
CUST925,Airtel,Postpaid,25
CUST926,Airtel,Prepaid,34
CUST927,Jio,Postpaid,63
CUST928,Jio,Postpaid,11
CUST929,Jio,Postpaid,45
CUST930,Jio,Prepaid,19
CUST931,Jio,Prepaid,61
CUST932,Vi,Prepaid,16
CUST933,Vi,Postpaid,43
CUST934,BSNL,Postpaid,23
CUST935,Jio,Postpaid,13
CUST936,Airtel,Postpaid,4
CUST937,BSNL,Postpaid,36
CUST938,Airtel,Prepaid,30
CUST939,BSNL,Prepaid,51
CUST940,Vi,Postpaid,27
CUST941,BSNL,Prepaid,27
CUST942,Airtel,Postpaid,53
CUST943,Jio,Prepaid,8
CUST944,Airtel,Prepaid,55
CUST945,Vi,Postpaid,21
CUST946,Airtel,Prepaid,29
CUST947,Airtel,Prepaid,41
CUST948,Vi,Prepaid,12
CUST949,Airtel,Prepaid,35
CUST950,Vi,Prepaid,65
CUST951,BSNL,Postpaid,44
CUST952,BSNL,Prepaid,20
CUST953,BSNL,Prepaid,9
CUST954,Jio,Prepaid,31
CUST955,Vi,Prepaid,21
CUST956,Airtel,Postpaid,25
CUST957,BSNL,Prepaid,62
CUST958,BSNL,Prepaid,2
CUST959,Airtel,Prepaid,35
CUST960,Airtel,Postpaid,4
CUST961,Airtel,Prepaid,45
CUST962,Vi,Prepaid,20
CUST963,Airtel,Prepaid,20
CUST964,Airtel,Prepaid,12
CUST965,Jio,Postpaid,36
CUST966,Jio,Prepaid,58
CUST967,Airtel,Postpaid,6
CUST968,Airtel,Prepaid,41
CUST969,BSNL,Postpaid,59
CUST970,Jio,Prepaid,24
CUST971,Jio,Postpaid,50
CUST972,Vi,Postpaid,48
CUST973,Airtel,Postpaid,42
CUST974,Vi,Postpaid,55
CUST975,Vi,Postpaid,13
CUST976,Airtel,Prepaid,55
CUST977,BSNL,Prepaid,49
CUST978,Vi,Postpaid,38
CUST979,Airtel,Postpaid,29
CUST980,Vi,Prepaid,19
CUST981,Vi,Postpaid,55
CUST982,Vi,Postpaid,62
CUST983,Vi,Prepaid,31
CUST984,Jio,Prepaid,50
CUST985,Vi,Postpaid,65
CUST986,Jio,Prepaid,4
CUST987,BSNL,Prepaid,4
CUST988,Vi,Prepaid,21
CUST989,BSNL,Postpaid,49
CUST990,Vi,Prepaid,16
CUST991,Jio,Prepaid,3
CUST992,Vi,Prepaid,70
CUST993,Jio,Prepaid,16
CUST994,Jio,Prepaid,20
CUST995,BSNL,Prepaid,37
CUST996,Vi,Postpaid,37
CUST997,Vi,Prepaid,34
CUST998,BSNL,Postpaid,49
CUST999,BSNL,Postpaid,8
CUST1000,BSNL,Prepaid,19
CUST1001,Jio,Prepaid,37
CUST1002,Vi,Prepaid,15
CUST1003,BSNL,Prepaid,29
CUST1004,BSNL,Prepaid,69
CUST1005,BSNL,Postpaid,3
CUST1006,Vi,Postpaid,65
CUST1007,Jio,Prepaid,21
CUST1008,Jio,Prepaid,49
CUST1009,Vi,Postpaid,57
CUST1010,BSNL,Postpaid,32
CUST1011,BSNL,Postpaid,69
CUST1012,BSNL,Prepaid,39
CUST1013,Airtel,Prepaid,55
CUST1014,BSNL,Prepaid,54
CUST1015,BSNL,Prepaid,68
CUST1016,BSNL,Postpaid,60
CUST1017,BSNL,Postpaid,23
CUST1018,Jio,Postpaid,39
CUST1019,Vi,Prepaid,28
CUST1020,Vi,Prepaid,59
CUST1021,Jio,Postpaid,30
CUST1022,BSNL,Postpaid,40
CUST1023,Jio,Prepaid,20
CUST1024,BSNL,Prepaid,33
CUST1025,Jio,Prepaid,17
CUST1026,Jio,Prepaid,7
CUST1027,Jio,Postpaid,25
CUST1028,BSNL,Prepaid,68
CUST1029,Airtel,Postpaid,4
CUST1030,Airtel,Postpaid,18
CUST1031,Airtel,Postpaid,7
CUST1032,Vi,Prepaid,33
CUST1033,Airtel,Prepaid,15
CUST1034,BSNL,Prepaid,6
CUST1035,Vi,Prepaid,58
CUST1036,BSNL,Prepaid,64
CUST1037,BSNL,Postpaid,69
CUST1038,Jio,Prepaid,44
CUST1039,Vi,Prepaid,64
CUST1040,BSNL,Postpaid,50
CUST1041,Vi,Prepaid,20
CUST1042,Airtel,Postpaid,68
CUST1043,BSNL,Prepaid,29
CUST1044,Airtel,Prepaid,4
CUST1045,Vi,Postpaid,50
CUST1046,BSNL,Prepaid,66
CUST1047,Airtel,Postpaid,66
CUST1048,Airtel,Postpaid,4
CUST1049,Jio,Postpaid,25
CUST1050,Airtel,Postpaid,42
CUST1051,Vi,Prepaid,40
CUST1052,BSNL,Postpaid,7
CUST1053,Jio,Postpaid,42
CUST1054,BSNL,Prepaid,34
CUST1055,Vi,Prepaid,69
CUST1056,BSNL,Prepaid,48
CUST1057,Airtel,Postpaid,2
CUST1058,Jio,Prepaid,21
CUST1059,Jio,Prepaid,52
CUST1060,Jio,Prepaid,29
CUST1061,Jio,Postpaid,17
CUST1062,Jio,Prepaid,71
CUST1063,Airtel,Postpaid,10
CUST1064,BSNL,Postpaid,65
CUST1065,Airtel,Postpaid,1
CUST1066,Jio,Postpaid,16
CUST1067,Airtel,Postpaid,45
CUST1068,BSNL,Prepaid,30
CUST1069,Airtel,Postpaid,41
CUST1070,Jio,Prepaid,17
CUST1071,Vi,Prepaid,17
CUST1072,Vi,Prepaid,16
CUST1073,Jio,Prepaid,68
CUST1074,BSNL,Prepaid,50
CUST1075,Vi,Postpaid,29
CUST1076,BSNL,Postpaid,4
CUST1077,Vi,Prepaid,41
CUST1078,Jio,Postpaid,15
CUST1079,Airtel,Postpaid,33
CUST1080,Vi,Postpaid,11
CUST1081,BSNL,Postpaid,49
CUST1082,BSNL,Postpaid,29
CUST1083,Jio,Prepaid,43
CUST1084,BSNL,Prepaid,33
CUST1085,Airtel,Prepaid,42
CUST1086,Vi,Postpaid,66
CUST1087,Jio,Postpaid,34
CUST1088,BSNL,Prepaid,52
CUST1089,Vi,Prepaid,27
CUST1090,Airtel,Postpaid,2
CUST1091,BSNL,Prepaid,47
CUST1092,Airtel,Prepaid,48
CUST1093,Jio,Prepaid,4
CUST1094,Vi,Prepaid,37
CUST1095,Vi,Prepaid,53
CUST1096,BSNL,Postpaid,65
CUST1097,Airtel,Prepaid,38
CUST1098,Jio,Prepaid,44
CUST1099,Vi,Prepaid,53
CUST1100,Airtel,Prepaid,3
CUST1101,Jio,Prepaid,32
CUST1102,BSNL,Postpaid,63
CUST1103,BSNL,Postpaid,60
CUST1104,Vi,Postpaid,11
CUST1105,Jio,Postpaid,55
CUST1106,BSNL,Postpaid,48
CUST1107,BSNL,Postpaid,54
CUST1108,Jio,Postpaid,50
CUST1109,Jio,Prepaid,44
CUST1110,BSNL,Postpaid,67
CUST1111,Airtel,Prepaid,59
CUST1112,Jio,Postpaid,55
CUST1113,Vi,Prepaid,42
CUST1114,Airtel,Prepaid,29
CUST1115,Vi,Prepaid,53
CUST1116,Airtel,Prepaid,52
CUST1117,Vi,Postpaid,31
CUST1118,Airtel,Postpaid,40
CUST1119,BSNL,Prepaid,29
CUST1120,BSNL,Postpaid,23
CUST1121,Vi,Prepaid,63
CUST1122,Jio,Prepaid,60
CUST1123,Jio,Prepaid,50
CUST1124,Airtel,Postpaid,28
CUST1125,Airtel,Prepaid,2
CUST1126,Airtel,Prepaid,39
CUST1127,Airtel,Postpaid,1
CUST1128,BSNL,Postpaid,16
CUST1129,Jio,Prepaid,14
CUST1130,Airtel,Prepaid,31
CUST1131,Jio,Prepaid,8
CUST1132,BSNL,Prepaid,64
CUST1133,BSNL,Postpaid,55
CUST1134,Airtel,Prepaid,35
CUST1135,Jio,Prepaid,21
CUST1136,Jio,Prepaid,65
CUST1137,Jio,Prepaid,18
CUST1138,Vi,Prepaid,24
CUST1139,Airtel,Postpaid,51
CUST1140,Airtel,Postpaid,8
CUST1141,Airtel,Postpaid,20
CUST1142,Vi,Postpaid,27
CUST1143,BSNL,Prepaid,9
CUST1144,Jio,Postpaid,40
CUST1145,Airtel,Postpaid,26
CUST1146,Vi,Prepaid,70
CUST1147,Vi,Prepaid,28
CUST1148,Jio,Prepaid,29
CUST1149,Vi,Postpaid,9
CUST1150,Jio,Postpaid,24
CUST1151,Jio,Postpaid,46
CUST1152,Airtel,Postpaid,63
CUST1153,Airtel,Prepaid,67
CUST1154,BSNL,Prepaid,67
CUST1155,Airtel,Postpaid,16
CUST1156,Airtel,Postpaid,11
CUST1157,BSNL,Prepaid,65
CUST1158,Vi,Prepaid,67
CUST1159,Vi,Prepaid,14
CUST1160,BSNL,Prepaid,41
CUST1161,Airtel,Postpaid,31
CUST1162,Jio,Prepaid,44
CUST1163,Airtel,Prepaid,17
CUST1164,Vi,Prepaid,30
CUST1165,Jio,Postpaid,69
CUST1166,Airtel,Prepaid,62
CUST1167,Airtel,Postpaid,18
CUST1168,Jio,Prepaid,50
CUST1169,Jio,Postpaid,10
CUST1170,Airtel,Prepaid,30
CUST1171,Vi,Prepaid,26
CUST1172,BSNL,Postpaid,51
CUST1173,Airtel,Postpaid,5
CUST1174,Airtel,Postpaid,51
CUST1175,BSNL,Prepaid,2
CUST1176,Vi,Prepaid,12
CUST1177,BSNL,Prepaid,10
CUST1178,Jio,Postpaid,50
CUST1179,Jio,Postpaid,24
CUST1180,BSNL,Prepaid,22
CUST1181,Airtel,Prepaid,69
CUST1182,BSNL,Postpaid,19
CUST1183,BSNL,Postpaid,56
CUST1184,Airtel,Prepaid,8
CUST1185,Airtel,Prepaid,47
CUST1186,BSNL,Prepaid,71
CUST1187,Jio,Postpaid,66
CUST1188,Jio,Postpaid,27
CUST1189,Airtel,Postpaid,71
CUST1190,Airtel,Postpaid,53
CUST1191,Vi,Postpaid,15
CUST1192,BSNL,Prepaid,2
CUST1193,Airtel,Prepaid,52
CUST1194,Airtel,Postpaid,69
CUST1195,Airtel,Postpaid,59
CUST1196,Jio,Prepaid,31
CUST1197,Vi,Prepaid,64
CUST1198,Vi,Postpaid,20
CUST1199,Airtel,Postpaid,63
CUST1200,Vi,Postpaid,69
CUST1201,BSNL,Postpaid,7
CUST1202,BSNL,Postpaid,13
CUST1203,Jio,Postpaid,42
CUST1204,Airtel,Prepaid,49
CUST1205,Vi,Postpaid,18
CUST1206,Airtel,Postpaid,23
CUST1207,Jio,Prepaid,4
CUST1208,Airtel,Prepaid,67
CUST1209,Airtel,Postpaid,70
CUST1210,BSNL,Postpaid,56
CUST1211,Airtel,Prepaid,53
CUST1212,BSNL,Postpaid,40
CUST1213,Jio,Postpaid,33
CUST1214,BSNL,Prepaid,69
CUST1215,Jio,Prepaid,2
CUST1216,Airtel,Postpaid,69
CUST1217,Airtel,Prepaid,19
CUST1218,Jio,Postpaid,9
CUST1219,Airtel,Postpaid,1
CUST1220,Vi,Prepaid,55
CUST1221,Airtel,Postpaid,63
CUST1222,BSNL,Postpaid,5
CUST1223,BSNL,Postpaid,61
CUST1224,BSNL,Postpaid,64
CUST1225,BSNL,Prepaid,13
CUST1226,Airtel,Prepaid,21
CUST1227,BSNL,Postpaid,69
CUST1228,Vi,Postpaid,38
CUST1229,BSNL,Postpaid,9
CUST1230,BSNL,Postpaid,47
CUST1231,Jio,Postpaid,64
CUST1232,Jio,Prepaid,42
CUST1233,BSNL,Prepaid,68
CUST1234,Airtel,Prepaid,24
CUST1235,Vi,Prepaid,25
CUST1236,BSNL,Prepaid,70
CUST1237,Jio,Postpaid,42
CUST1238,Vi,Prepaid,9
CUST1239,BSNL,Prepaid,53
CUST1240,Vi,Postpaid,35
CUST1241,Jio,Prepaid,25
CUST1242,BSNL,Postpaid,6
CUST1243,Vi,Prepaid,2
CUST1244,Vi,Prepaid,7
CUST1245,Airtel,Prepaid,56
CUST1246,Vi,Postpaid,26
CUST1247,Vi,Postpaid,5
CUST1248,Airtel,Postpaid,25
CUST1249,BSNL,Prepaid,30
CUST1250,BSNL,Prepaid,27
CUST1251,BSNL,Postpaid,25
CUST1252,BSNL,Postpaid,2
CUST1253,BSNL,Postpaid,30
CUST1254,BSNL,Postpaid,46
CUST1255,Vi,Postpaid,1
CUST1256,BSNL,Postpaid,11
CUST1257,BSNL,Prepaid,5
CUST1258,Jio,Postpaid,70
CUST1259,Airtel,Prepaid,3
CUST1260,Airtel,Postpaid,17
CUST1261,Airtel,Prepaid,34
CUST1262,Jio,Postpaid,12
CUST1263,Jio,Prepaid,56
CUST1264,BSNL,Prepaid,40
CUST1265,Jio,Prepaid,8
CUST1266,Jio,Postpaid,68
CUST1267,Jio,Postpaid,69
CUST1268,Airtel,Prepaid,34
CUST1269,BSNL,Postpaid,38
CUST1270,Vi,Postpaid,29
CUST1271,Jio,Postpaid,53
CUST1272,BSNL,Prepaid,28
CUST1273,Vi,Prepaid,1
CUST1274,Airtel,Prepaid,54
CUST1275,Vi,Prepaid,37
CUST1276,BSNL,Postpaid,11
CUST1277,Airtel,Postpaid,55
CUST1278,Jio,Prepaid,12
CUST1279,BSNL,Postpaid,66
CUST1280,Jio,Prepaid,29
CUST1281,BSNL,Postpaid,54
CUST1282,Airtel,Prepaid,69
CUST1283,BSNL,Postpaid,54
CUST1284,Jio,Prepaid,27
CUST1285,Airtel,Prepaid,13
CUST1286,Vi,Postpaid,41
CUST1287,Jio,Prepaid,69
CUST1288,BSNL,Postpaid,13
CUST1289,Airtel,Prepaid,63
CUST1290,BSNL,Postpaid,16
CUST1291,Vi,Postpaid,7
CUST1292,Airtel,Prepaid,55
CUST1293,Vi,Prepaid,59
CUST1294,BSNL,Prepaid,61
CUST1295,Vi,Prepaid,5
CUST1296,Jio,Postpaid,30
CUST1297,BSNL,Prepaid,26
CUST1298,Airtel,Postpaid,46
CUST1299,BSNL,Prepaid,51
CUST1300,Airtel,Postpaid,33
CUST1301,Jio,Postpaid,55
CUST1302,Airtel,Prepaid,62
CUST1303,Airtel,Prepaid,66
CUST1304,Jio,Prepaid,33
CUST1305,BSNL,Prepaid,21
CUST1306,BSNL,Postpaid,39
CUST1307,Vi,Prepaid,39
CUST1308,Jio,Postpaid,18
CUST1309,Vi,Postpaid,21
CUST1310,Jio,Prepaid,29
CUST1311,BSNL,Postpaid,16
CUST1312,BSNL,Prepaid,41
CUST1313,Vi,Prepaid,13
CUST1314,Airtel,Prepaid,59
CUST1315,Vi,Prepaid,18
CUST1316,BSNL,Prepaid,56
CUST1317,Airtel,Postpaid,35
CUST1318,Vi,Postpaid,50
CUST1319,BSNL,Prepaid,9
CUST1320,Jio,Prepaid,4
CUST1321,Airtel,Postpaid,69
CUST1322,Airtel,Prepaid,53
CUST1323,Jio,Prepaid,59
CUST1324,Airtel,Postpaid,18
CUST1325,Airtel,Postpaid,69
CUST1326,Airtel,Prepaid,54
CUST1327,Vi,Prepaid,5
CUST1328,Vi,Prepaid,6
CUST1329,Vi,Postpaid,68
CUST1330,Vi,Prepaid,51
CUST1331,Jio,Postpaid,47
CUST1332,BSNL,Prepaid,14
CUST1333,Jio,Postpaid,11
CUST1334,BSNL,Postpaid,63
CUST1335,Airtel,Postpaid,50
CUST1336,Jio,Prepaid,3
CUST1337,BSNL,Postpaid,42
CUST1338,BSNL,Prepaid,1
CUST1339,BSNL,Postpaid,51
CUST1340,Jio,Prepaid,51
CUST1341,Airtel,Prepaid,54
CUST1342,BSNL,Prepaid,34
CUST1343,Airtel,Prepaid,7
CUST1344,Jio,Prepaid,62
CUST1345,Jio,Postpaid,39
CUST1346,Jio,Prepaid,6
CUST1347,Jio,Postpaid,68
CUST1348,Airtel,Postpaid,6
CUST1349,Vi,Postpaid,52
CUST1350,Airtel,Prepaid,4
CUST1351,Vi,Prepaid,32
CUST1352,Vi,Prepaid,55
CUST1353,BSNL,Postpaid,47
CUST1354,Jio,Postpaid,49
CUST1355,Airtel,Postpaid,46
CUST1356,Vi,Prepaid,5
CUST1357,Jio,Prepaid,20
CUST1358,BSNL,Prepaid,26
CUST1359,Airtel,Prepaid,45
CUST1360,Airtel,Postpaid,31
CUST1361,BSNL,Prepaid,13
CUST1362,Airtel,Prepaid,63
CUST1363,Vi,Prepaid,5
CUST1364,Jio,Prepaid,52
CUST1365,BSNL,Prepaid,24
CUST1366,Vi,Postpaid,55
CUST1367,BSNL,Postpaid,4
CUST1368,Jio,Postpaid,27
CUST1369,Airtel,Postpaid,19
CUST1370,Vi,Prepaid,23
CUST1371,Vi,Prepaid,67
CUST1372,Airtel,Postpaid,27
CUST1373,BSNL,Postpaid,41
CUST1374,Airtel,Prepaid,36
CUST1375,BSNL,Prepaid,69
CUST1376,BSNL,Postpaid,58
CUST1377,Vi,Postpaid,21
CUST1378,Jio,Prepaid,6
CUST1379,Airtel,Postpaid,66
CUST1380,Airtel,Postpaid,26
CUST1381,Jio,Prepaid,37
CUST1382,Jio,Postpaid,70
CUST1383,Airtel,Prepaid,48
CUST1384,Vi,Prepaid,7
CUST1385,BSNL,Prepaid,45
CUST1386,BSNL,Postpaid,69
CUST1387,Jio,Postpaid,69
CUST1388,BSNL,Postpaid,41
CUST1389,Airtel,Prepaid,16
CUST1390,Vi,Postpaid,71
CUST1391,BSNL,Prepaid,44
CUST1392,Vi,Prepaid,34
CUST1393,BSNL,Prepaid,34
CUST1394,BSNL,Prepaid,17
CUST1395,Vi,Prepaid,64
CUST1396,Jio,Postpaid,55
CUST1397,Jio,Prepaid,53
CUST1398,Vi,Prepaid,19
CUST1399,Vi,Postpaid,58
CUST1400,Jio,Postpaid,67
CUST1401,BSNL,Prepaid,36
CUST1402,Vi,Prepaid,49
CUST1403,Airtel,Prepaid,30
CUST1404,Vi,Prepaid,62
CUST1405,Vi,Postpaid,36
CUST1406,Vi,Postpaid,20
CUST1407,BSNL,Postpaid,24
CUST1408,Jio,Postpaid,15
CUST1409,Airtel,Prepaid,26
CUST1410,Vi,Prepaid,32
CUST1411,Jio,Postpaid,40
CUST1412,Airtel,Prepaid,10
CUST1413,BSNL,Prepaid,8
CUST1414,Airtel,Prepaid,71
CUST1415,BSNL,Prepaid,5
CUST1416,BSNL,Postpaid,64
CUST1417,Vi,Postpaid,1
CUST1418,Jio,Postpaid,49
CUST1419,Vi,Prepaid,41
CUST1420,Jio,Prepaid,7
CUST1421,BSNL,Prepaid,35
CUST1422,Airtel,Prepaid,28
CUST1423,Vi,Prepaid,48
CUST1424,Airtel,Postpaid,23
CUST1425,Vi,Prepaid,57
CUST1426,BSNL,Postpaid,14
CUST1427,Jio,Prepaid,37
CUST1428,Airtel,Postpaid,69
CUST1429,BSNL,Postpaid,27
CUST1430,Airtel,Prepaid,8
CUST1431,BSNL,Postpaid,31
CUST1432,Jio,Prepaid,27
CUST1433,Vi,Prepaid,60
CUST1434,BSNL,Prepaid,25
CUST1435,Airtel,Prepaid,41
CUST1436,Jio,Postpaid,52
CUST1437,Jio,Postpaid,30
CUST1438,Jio,Postpaid,65
CUST1439,Jio,Prepaid,12
CUST1440,Jio,Postpaid,46
CUST1441,BSNL,Postpaid,23
CUST1442,Vi,Prepaid,6
CUST1443,Airtel,Postpaid,67
CUST1444,BSNL,Prepaid,20
CUST1445,Jio,Prepaid,43
CUST1446,Jio,Prepaid,25
CUST1447,Airtel,Postpaid,24
CUST1448,Jio,Postpaid,50
CUST1449,BSNL,Postpaid,26
CUST1450,Airtel,Postpaid,54
CUST1451,Airtel,Prepaid,15
CUST1452,BSNL,Prepaid,58
CUST1453,Vi,Postpaid,19
CUST1454,Vi,Postpaid,16
CUST1455,BSNL,Prepaid,32
CUST1456,Airtel,Prepaid,21
CUST1457,Vi,Prepaid,6
CUST1458,Jio,Prepaid,10
CUST1459,Jio,Prepaid,51
CUST1460,Airtel,Prepaid,28
CUST1461,Jio,Postpaid,64
CUST1462,Airtel,Postpaid,21
CUST1463,Jio,Prepaid,46
CUST1464,Vi,Prepaid,3
CUST1465,BSNL,Prepaid,65
CUST1466,Jio,Postpaid,47
CUST1467,BSNL,Postpaid,25
CUST1468,Jio,Postpaid,29
CUST1469,Jio,Postpaid,65
CUST1470,Vi,Prepaid,27
CUST1471,Jio,Prepaid,55
CUST1472,Vi,Postpaid,51
CUST1473,Airtel,Postpaid,55
CUST1474,Airtel,Prepaid,29
CUST1475,Jio,Postpaid,43
CUST1476,Vi,Postpaid,43
CUST1477,Airtel,Prepaid,52
CUST1478,Jio,Prepaid,22
CUST1479,Vi,Prepaid,2
CUST1480,BSNL,Prepaid,56
CUST1481,Jio,Prepaid,22
CUST1482,BSNL,Prepaid,47
CUST1483,Vi,Prepaid,62
CUST1484,Vi,Postpaid,44
CUST1485,Jio,Postpaid,48
CUST1486,BSNL,Prepaid,54
CUST1487,Jio,Postpaid,57
CUST1488,Jio,Postpaid,16
CUST1489,Airtel,Prepaid,35
CUST1490,Vi,Postpaid,4
CUST1491,Airtel,Prepaid,44
CUST1492,BSNL,Postpaid,9
CUST1493,Airtel,Postpaid,19
CUST1494,Jio,Postpaid,59
CUST1495,Airtel,Prepaid,35
CUST1496,BSNL,Postpaid,9
CUST1497,Vi,Prepaid,32
CUST1498,Jio,Postpaid,8
CUST1499,Jio,Prepaid,2
CUST1500,Vi,Postpaid,64
CUST1501,Airtel,Postpaid,54
CUST1502,Airtel,Postpaid,58
CUST1503,Airtel,Postpaid,33
CUST1504,BSNL,Prepaid,29
CUST1505,Jio,Postpaid,46
CUST1506,Airtel,Postpaid,50
CUST1507,Vi,Prepaid,18
CUST1508,Jio,Postpaid,31
CUST1509,Jio,Postpaid,24
CUST1510,BSNL,Prepaid,40
CUST1511,BSNL,Prepaid,29
CUST1512,Jio,Prepaid,1
CUST1513,Airtel,Postpaid,65
CUST1514,BSNL,Postpaid,34
CUST1515,Vi,Prepaid,46
CUST1516,Jio,Postpaid,7
CUST1517,Vi,Postpaid,11
CUST1518,Airtel,Prepaid,11
CUST1519,Airtel,Prepaid,23
CUST1520,Airtel,Postpaid,26
CUST1521,Airtel,Prepaid,53
CUST1522,Jio,Prepaid,52
CUST1523,Vi,Postpaid,35
CUST1524,BSNL,Postpaid,55
CUST1525,Jio,Prepaid,16
CUST1526,BSNL,Prepaid,68
CUST1527,BSNL,Postpaid,18
CUST1528,Jio,Prepaid,11
CUST1529,Airtel,Postpaid,26
CUST1530,BSNL,Prepaid,7
CUST1531,Airtel,Postpaid,12
CUST1532,BSNL,Prepaid,34
CUST1533,Vi,Prepaid,10
CUST1534,Vi,Prepaid,69
CUST1535,Vi,Prepaid,26
CUST1536,Airtel,Prepaid,66
CUST1537,Jio,Prepaid,38
CUST1538,Jio,Postpaid,40
CUST1539,BSNL,Postpaid,21
CUST1540,BSNL,Postpaid,14
CUST1541,Vi,Postpaid,42
CUST1542,Jio,Postpaid,26
CUST1543,Jio,Prepaid,22
CUST1544,Airtel,Prepaid,59
CUST1545,Vi,Prepaid,29
CUST1546,Airtel,Prepaid,50
CUST1547,Vi,Prepaid,7
CUST1548,Vi,Prepaid,7
CUST1549,Jio,Prepaid,32
CUST1550,Vi,Postpaid,26
CUST1551,Jio,Postpaid,69
CUST1552,Airtel,Postpaid,18
CUST1553,Airtel,Postpaid,62
CUST1554,Vi,Postpaid,65
CUST1555,Airtel,Prepaid,39
CUST1556,Vi,Postpaid,70
CUST1557,Airtel,Postpaid,68
CUST1558,BSNL,Prepaid,3
CUST1559,Vi,Prepaid,60
CUST1560,Airtel,Prepaid,16
CUST1561,Jio,Postpaid,26
