customer_id,data_gb,call_minutes
CUST5266,84,3196
CUST5267,59,2626
CUST5268,15,832
CUST5269,78,1787
CUST5270,48,3746
CUST5271,35,307
CUST5272,85,3549
CUST5273,76,2765
CUST5274,61,2676
CUST5275,29,1506
CUST5276,37,3920
CUST5277,81,1746
CUST5278,61,2852
CUST5279,50,2640
CUST5280,9,4005
CUST5281,47,275
CUST5282,1,4467
CUST5283,54,1673
CUST5284,80,2660
CUST5285,85,543
CUST5286,61,986
CUST5287,37,2379
CUST5288,89,2681
CUST5289,16,4093
CUST5290,37,1489
CUST5291,55,352
CUST5292,71,4325
CUST5293,4,3350
CUST5294,43,271
CUST5295,26,1832
CUST5296,35,54
CUST5297,6,2655
CUST5298,98,3965
CUST5299,82,3817
CUST5300,34,1967
CUST5301,80,1591
CUST5302,14,661
CUST5303,18,3860
CUST5304,75,188
CUST5305,22,2346
CUST5306,14,3491
CUST5307,65,1233
CUST5308,31,4132
CUST5309,36,2290
CUST5310,13,3111
CUST5311,72,965
CUST5312,33,4614
CUST5313,2,441
CUST5314,38,1336
CUST5315,2,926
CUST5316,18,2266
CUST5317,7,1499
CUST5318,50,955
CUST5319,54,4408
CUST5320,40,3957
CUST5321,53,1540
CUST5322,15,4320
CUST5323,13,4090
CUST5324,39,3760
CUST5325,23,694
CUST5326,12,2594
CUST5327,97,887
CUST5328,3,462
CUST5329,1,2137
CUST5330,56,4673
CUST5331,93,2587
CUST5332,11,3167
CUST5333,74,591
CUST5334,58,2592
CUST5335,65,74
CUST5336,15,523
CUST5337,3,2195
CUST5338,30,1008
CUST5339,99,4369
CUST5340,26,3134
CUST5341,83,1761
CUST5342,84,4605
CUST5343,73,4672
CUST5344,60,2099
CUST5345,52,4267
CUST5346,24,49
CUST5347,36,2159
CUST5348,33,3049
CUST5349,55,115
CUST5350,3,1476
CUST5351,89,3434
CUST5352,39,4395
CUST5353,82,3038
CUST5354,16,764
CUST5355,11,2896
CUST5356,85,3577
CUST5357,28,4488
CUST5358,89,188
CUST5359,67,3760
CUST5360,40,938
CUST5361,12,2533
CUST5362,3,58
CUST5363,79,431
CUST5364,14,908
CUST5365,69,2897
CUST5366,27,620
CUST5367,30,3318
CUST5368,26,2836
CUST5369,3,1937
CUST5370,73,1722
CUST5371,11,3991
CUST5372,50,1166
CUST5373,34,3097
CUST5374,76,4776
CUST5375,36,2700
CUST5376,96,4459
CUST5377,78,2820
CUST5378,24,709
CUST5379,44,1583
CUST5380,3,2540
CUST5381,63,757
CUST5382,59,4444
CUST5383,37,2229
CUST5384,23,79
CUST5385,21,3190
CUST5386,95,3088
CUST5387,18,1196
CUST5388,27,363
CUST5389,13,3787
CUST5390,32,2519
CUST5391,97,3513
CUST5392,37,1633
CUST5393,10,3316
CUST5394,71,1254
CUST5395,36,58
CUST5396,19,1709
CUST5397,22,3676
CUST5398,20,1469
CUST5399,98,1155
CUST5400,94,913
CUST5401,3,4765
CUST5402,44,1038
CUST5403,24,3451
CUST5404,7,1852
CUST5405,11,629
CUST5406,9,2679
CUST5407,17,1019
CUST5408,63,4686
CUST5409,31,4004
CUST5410,44,264
CUST5411,96,2867
CUST5412,91,1676
CUST5413,50,2071
CUST5414,51,2435
CUST5415,6,4681
CUST5416,48,393
CUST5417,65,2352
CUST5418,72,1667
CUST5419,37,2959
CUST5420,63,2657
CUST5421,34,1218
CUST5422,47,2904
CUST5423,43,2148
CUST5424,31,3034
CUST5425,40,3615
CUST5426,3,4398
CUST5427,53,3222
CUST5428,67,976
CUST5429,53,2498
CUST5430,48,4014
CUST5431,72,250
CUST5432,54,922
CUST5433,89,787
CUST5434,94,2897
CUST5435,56,705
CUST5436,64,1030
CUST5437,88,1213
CUST5438,13,1475
CUST5439,73,3514
CUST5440,56,2718
CUST5441,35,4155
CUST5442,72,3438
CUST5443,5,2246
CUST5444,98,4720
CUST5445,45,1858
CUST5446,29,3742
CUST5447,73,1216
CUST5448,85,3295
CUST5449,33,940
CUST5450,40,1799
CUST5451,51,2689
CUST5452,70,3754
CUST5453,48,3693
CUST5454,35,2479
CUST5455,80,2730
CUST5456,34,4047
CUST5457,19,3350
CUST5458,77,1374
CUST5459,82,135
CUST5460,38,1877
CUST5461,11,2824
CUST5462,41,2537
CUST5463,72,3572
CUST5464,53,4893
CUST5465,58,238
CUST5466,51,2079
CUST5467,94,1072
CUST5468,87,1650
CUST5469,36,3275
CUST5470,64,1859
CUST5471,84,3144
CUST5472,60,3971
CUST5473,52,2860
CUST5474,30,3152
CUST5475,85,1870
CUST5476,75,995
CUST5477,8,3442
CUST5478,13,2156
CUST5479,89,2806
CUST5480,29,1154
CUST5481,34,1369
CUST5482,14,815
CUST5483,54,1218
CUST5484,71,2589
CUST5485,22,2574
CUST5486,62,2234
CUST5487,56,32
CUST5488,83,3345
CUST5489,90,2914
CUST5490,94,4234
CUST5491,73,4659
CUST5492,29,3554
CUST5493,64,3709
CUST5494,92,876
CUST5495,48,4076
CUST5496,5,1295
CUST5497,62,3980
CUST5498,84,1009
CUST5499,18,2064
CUST5500,90,2821
CUST5501,55,372
CUST5502,65,547
CUST5503,40,4272
CUST5504,79,562
CUST5505,34,946
CUST5506,13,1570
CUST5507,78,2845
CUST5508,2,293
CUST5509,25,2495
CUST5510,79,3968
CUST5511,63,1941
CUST5512,45,1602
CUST5513,23,3577
CUST5514,41,3862
CUST5515,55,4613
CUST5516,20,2065
CUST5517,34,926
CUST5518,76,1795
CUST5519,69,2615
CUST5520,98,1661
CUST5521,12,211
CUST5522,41,340
CUST5523,64,4115
CUST5524,98,3386
CUST5525,28,3480
CUST5526,85,1053
CUST5527,34,2236
CUST5528,73,165
CUST5529,97,3919
CUST5530,18,3234
CUST5531,70,2499
CUST5532,22,3734
CUST5533,45,1651
CUST5534,65,4751
CUST5535,70,4462
CUST5536,50,1930
CUST5537,10,2470
CUST5538,43,585
CUST5539,40,4322
CUST5540,3,2003
CUST5541,64,38
CUST5542,77,2924
CUST5543,4,4137
CUST5544,50,825
CUST5545,75,1166
CUST5546,89,2376
CUST5547,89,1492
CUST5548,99,4833
CUST5549,76,929
CUST5550,50,2680
CUST5551,22,1270
CUST5552,75,4777
CUST5553,47,4044
CUST5554,86,2514
CUST5555,29,3405
CUST5556,9,3366
CUST5557,64,3919
CUST5558,29,508
CUST5559,37,4871
CUST5560,94,1481
CUST5561,92,4782
CUST5562,35,262
CUST5563,94,230
CUST5564,53,23
CUST5565,40,2761
CUST5566,89,3722
CUST5567,82,1486
CUST5568,93,1727
CUST5569,3,4254
CUST5570,78,3591
CUST5571,25,4839
CUST5572,37,851
CUST5573,1,4736
CUST5574,21,175
CUST5575,25,4602
CUST5576,6,1343
CUST5577,58,3343
CUST5578,71,2544
CUST5579,53,488
CUST5580,26,4313
CUST5581,35,3353
CUST5582,9,2420
CUST5583,20,1667
CUST5584,29,2145
CUST5585,40,678
CUST5586,20,2149
CUST5587,80,4470
CUST5588,76,2899
CUST5589,66,1724
CUST5590,61,3950
CUST5591,92,2446
CUST5592,15,1523
CUST5593,92,4487
CUST5594,33,1698
CUST5595,48,2550
CUST5596,53,575
CUST5597,56,2985
CUST5598,7,4722
CUST5599,8,878
CUST5600,3,2279
CUST5601,84,1882
CUST5602,30,2004
CUST5603,31,2140
CUST5604,71,2359
CUST5605,20,2522
CUST5606,74,783
CUST5607,43,2673
CUST5608,91,1098
CUST5609,73,4505
CUST5610,65,1164
CUST5611,25,1558
CUST5612,66,4104
CUST5613,33,2482
CUST5614,14,593
CUST5615,91,486
CUST5616,93,1694
CUST5617,92,418
CUST5618,98,2319
CUST5619,57,2017
CUST5620,96,1479
CUST5621,48,4474
CUST5622,87,1159
CUST5623,72,1327
CUST5624,26,4316
CUST5625,58,3887
CUST5626,56,3979
CUST5627,17,2501
CUST5628,71,2353
CUST5629,82,4829
CUST5630,68,2591
CUST5631,84,3271
CUST5632,73,617
CUST5633,7,3752
CUST5634,67,1978
CUST5635,36,4519
CUST5636,97,3573
CUST5637,53,4347
CUST5638,94,2056
CUST5639,24,4242
CUST5640,4,4056
CUST5641,74,3485
CUST5642,1,2859
CUST5643,14,3964
CUST5644,71,3808
CUST5645,16,3491
CUST5646,19,91
CUST5647,42,3337
CUST5648,41,439
CUST5649,1,1650
CUST5650,34,149
CUST5651,40,1033
CUST5652,93,2642
CUST5653,33,84
CUST5654,93,4835
CUST5655,3,1547
CUST5656,89,1932
CUST5657,28,772
CUST5658,22,4201
CUST5659,35,4377
CUST5660,77,4141
CUST5661,43,3026
CUST5662,74,1830
CUST5663,88,3060
CUST5664,9,152
CUST5665,61,3079
CUST5666,7,902
CUST5667,34,3069
CUST5668,79,138
CUST5669,32,1002
CUST5670,24,4111
CUST5671,36,1431
CUST5672,98,1851
CUST5673,23,456
CUST5674,65,4091
CUST5675,68,3920
CUST5676,60,3309
CUST5677,98,4758
CUST5678,87,3890
CUST5679,95,1703
CUST5680,42,4862
CUST5681,60,3489
CUST5682,19,1250
CUST5683,86,330
CUST5684,82,4494
CUST5685,77,1847
CUST5686,21,226
CUST5687,94,1943
CUST5688,32,2272
CUST5689,60,3565
CUST5690,39,1065
CUST5691,21,2755
CUST5692,92,4387
CUST5693,31,717
CUST5694,28,3114
CUST5695,95,3735
CUST5696,99,3855
CUST5697,26,2254
CUST5698,7,3161
CUST5699,28,106
CUST5700,14,741
CUST5701,63,2685
CUST5702,61,227
CUST5703,26,4815
CUST5704,35,479
CUST5705,89,2442
CUST5706,2,938
CUST5707,21,4731
CUST5708,98,1048
CUST5709,35,1348
CUST5710,72,1418
CUST5711,84,3175
CUST5712,45,4439
CUST5713,95,930
CUST5714,34,1141
CUST5715,93,4033
CUST5716,69,3953
CUST5717,43,3525
CUST5718,41,3429
CUST5719,20,341
CUST5720,94,4582
CUST5721,2,2262
CUST5722,62,2499
CUST5723,70,3003
CUST5724,81,3938
CUST5725,28,396
CUST5726,12,2815
CUST5727,35,1511
CUST5728,64,127
CUST5729,49,1097
CUST5730,15,2009
CUST5731,16,1794
CUST5732,4,4258
CUST5733,49,3934
CUST5734,83,2552
CUST5735,84,1135
CUST5736,28,2789
CUST5737,16,2714
CUST5738,6,3442
CUST5739,63,3546
CUST5740,86,2327
CUST5741,13,2143
CUST5742,4,1360
CUST5743,85,1231
CUST5744,21,768
CUST5745,27,3562
CUST5746,66,1490
CUST5747,15,839
CUST5748,43,582
CUST5749,6,527
CUST5750,38,1601
CUST5751,41,4319
CUST5752,40,2070
CUST5753,44,3430
CUST5754,40,1091
CUST5755,10,1861
CUST5756,2,746
CUST5757,19,84
CUST5758,92,2322
CUST5759,63,2371
CUST5760,43,1150
CUST5761,97,3515
CUST5762,62,2424
CUST5763,78,3492
CUST5764,68,488
CUST5765,48,1916
CUST5766,16,1595
CUST5767,11,4087
CUST5768,52,3323
CUST5769,60,4173
CUST5770,9,483
CUST5771,83,645
CUST5772,50,2746
CUST5773,84,461
CUST5774,12,335
CUST5775,72,1887
CUST5776,39,1751
CUST5777,84,525
CUST5778,7,1953
CUST5779,87,4590
CUST5780,78,4487
CUST5781,57,835
CUST5782,49,2264
CUST5783,69,2944
CUST5784,97,2585
CUST5785,5,4511
CUST5786,34,476
CUST5787,25,2713
CUST5788,84,392
CUST5789,10,4767
CUST5790,25,3405
CUST5791,43,2214
CUST5792,41,1328
CUST5793,16,200
CUST5794,66,2164
CUST5795,72,3428
CUST5796,67,83
CUST5797,17,1737
CUST5798,49,1278
CUST5799,48,3549
CUST5800,63,3506
CUST5801,7,441
CUST5802,58,447
CUST5803,96,951
CUST5804,6,673
CUST5805,53,1754
CUST5806,73,3727
CUST5807,79,2187
CUST5808,96,1321
CUST5809,2,2361
CUST5810,80,136
CUST5811,58,2426
CUST5812,82,3353
CUST5813,1,898
CUST5814,42,1917
CUST5815,51,3318
CUST5816,36,2736
CUST5817,76,3618
CUST5818,75,2855
CUST5819,82,689
CUST5820,63,3654
CUST5821,39,4370
CUST5822,40,4756
CUST5823,46,2087
CUST5824,96,1424
CUST5825,51,2586
CUST5826,87,416
CUST5827,28,326
CUST5828,35,922
CUST5829,92,2839
CUST5830,83,2128
CUST5831,2,1114
CUST5832,38,2304
CUST5833,57,1119
CUST5834,85,461
CUST5835,12,3526
CUST5836,83,4881
CUST5837,25,1912
CUST5838,24,2586
CUST5839,62,4842
CUST5840,57,219
CUST5841,82,339
CUST5842,11,777
CUST5843,86,3378
CUST5844,21,1608
CUST5845,83,4843
CUST5846,85,2780
CUST5847,17,3000
CUST5848,83,3246
CUST5849,37,3524
CUST5850,46,277
CUST5851,92,3386
CUST5852,39,3602
CUST5853,55,3427
CUST5854,41,1990
CUST5855,74,4861
CUST5856,11,506
CUST5857,18,1077
CUST5858,38,3103
CUST5859,62,1945
CUST5860,61,233
CUST5861,32,856
CUST5862,76,671
CUST5863,43,2991
CUST5864,53,3437
CUST5865,76,4556
CUST5866,18,229
CUST5867,7,667
CUST5868,98,2506
CUST5869,24,3296
CUST5870,73,2053
CUST5871,29,4902
CUST5872,14,1362
CUST5873,97,89
CUST5874,31,1878
CUST5875,84,4000
CUST5876,65,887
CUST5877,95,92
CUST5878,37,825
CUST5879,91,3267
CUST5880,16,149
CUST5881,40,1220
CUST5882,38,1001
CUST5883,98,3494
CUST5884,99,4437
CUST5885,76,4664
CUST5886,34,4044
CUST5887,28,370
CUST5888,29,4192
CUST5889,75,2399
CUST5890,91,4355
CUST5891,18,2496
CUST5892,28,3300
CUST5893,7,313
CUST5894,74,4005
CUST5895,58,1631
CUST5896,86,3509
CUST5897,70,1649
CUST5898,9,2194
CUST5899,10,3044
CUST5900,74,2473
CUST5901,34,54
CUST5902,99,3311
CUST5903,6,1585
CUST5904,10,4957
CUST5905,19,3803
CUST5906,27,4784
CUST5907,77,515
CUST5908,24,4190
CUST5909,35,4312
CUST5910,68,65
CUST5911,65,3532
CUST5912,42,970
CUST5913,87,1187
CUST5914,18,3054
CUST5915,33,4490
CUST5916,96,991
CUST5917,44,4877
CUST5918,17,599
CUST5919,4,2797
CUST5920,93,1277
CUST5921,53,3135
CUST5922,67,3613
CUST5923,84,2697
CUST5924,52,2092
CUST5925,81,4842
CUST5926,61,287
CUST5927,7,3678
CUST5928,98,2974
CUST5929,49,236
CUST5930,36,1508
CUST5931,24,2121
CUST5932,20,4567
CUST5933,88,3967
CUST5934,80,3202
CUST5935,41,3984
CUST5936,56,1236
CUST5937,28,1604
CUST5938,39,330
CUST5939,60,3300
CUST5940,23,1375
CUST5941,13,1031
CUST5942,16,2711
CUST5943,48,3401
CUST5944,52,2723
CUST5945,31,4278
CUST5946,60,3203
CUST5947,11,4163
CUST5948,85,3381
CUST5949,94,1687
CUST5950,98,1233
CUST5951,49,3495
CUST5952,71,3142
CUST5953,50,1903
CUST5954,17,1016
CUST5955,64,1997
CUST5956,74,3970
CUST5957,90,4912
CUST5958,57,3771
CUST5959,73,2225
CUST5960,41,301
CUST5961,81,4586
CUST5962,46,4013
CUST5963,81,2521
CUST5964,50,3723
CUST5965,31,3330
CUST5966,8,117
CUST5967,34,3020
CUST5968,56,842
CUST5969,60,4698
CUST5970,40,4985
CUST5971,99,1135
CUST5972,90,164
CUST5973,21,2712
CUST5974,29,3989
CUST5975,80,4236
CUST5976,49,1815
CUST5977,56,4719
CUST5978,92,2783
CUST5979,30,4810
CUST5980,54,3046
CUST5981,77,2711
CUST5982,92,328
CUST5983,85,560
CUST5984,28,2689
CUST5985,29,576
CUST5986,72,3065
CUST5987,69,1583
CUST5988,94,1843
CUST5989,9,246
CUST5990,71,2355
CUST5991,41,125
CUST5992,73,805
CUST5993,46,3445
CUST5994,13,2186
CUST5995,74,3794
CUST5996,87,1519
CUST5997,93,3315
CUST5998,67,4179
CUST5999,44,3388
CUST6000,62,2183
CUST6001,94,3671
CUST6002,75,2303
CUST6003,90,4797
CUST6004,22,4365
CUST6005,35,3666
CUST6006,74,4728
CUST6007,48,3226
CUST6008,39,947
CUST6009,66,3158
CUST6010,14,157
CUST6011,58,4906
CUST6012,44,1996
CUST6013,2,2876
CUST6014,12,4885
CUST6015,76,1409
CUST6016,39,3703
CUST6017,29,1996
CUST6018,81,537
CUST6019,38,2156
CUST6020,16,1433
CUST6021,70,1540
CUST6022,72,323
CUST6023,58,4476
CUST6024,82,4079
CUST6025,90,93
CUST6026,5,4886
CUST6027,94,2437
CUST6028,63,4849
CUST6029,31,1307
CUST6030,76,2053
CUST6031,78,2786
CUST6032,34,3881
CUST6033,7,337
CUST6034,22,1737
CUST6035,87,4792
CUST6036,70,321
CUST6037,88,2196
CUST6038,28,1229
CUST6039,96,935
CUST6040,39,1419
CUST6041,64,1204
CUST6042,40,2827
CUST6043,59,1115
CUST6044,92,3656
CUST6045,11,3724
CUST6046,90,1463
CUST6047,81,1913
CUST6048,31,3302
CUST6049,18,1065
CUST6050,90,2827
CUST6051,23,3421
CUST6052,36,736
CUST6053,93,4868
CUST6054,14,1809
CUST6055,61,930
CUST6056,68,4482
CUST6057,92,2495
CUST6058,74,4866
CUST6059,91,2352
CUST6060,51,1929
CUST6061,36,2602
CUST6062,31,4707
CUST6063,93,3702
CUST6064,7,1382
CUST6065,34,3575
CUST6066,43,4588
CUST6067,54,4643
CUST6068,4,2631
CUST6069,45,2326
CUST6070,8,3978
CUST6071,96,413
CUST6072,72,3235
CUST6073,79,4542
CUST6074,30,731
CUST6075,3,3894
CUST6076,31,1123
CUST6077,56,2644
CUST6078,34,2904
CUST6079,51,4459
CUST6080,96,3511
CUST6081,80,2142
CUST6082,15,748
CUST6083,52,1975
CUST6084,30,1267
CUST6085,72,4022
CUST6086,80,963
CUST6087,79,4775
CUST6088,3,1688
CUST6089,15,715
CUST6090,76,2635
CUST6091,75,437
CUST6092,22,4719
CUST6093,93,3260
CUST6094,66,4910
CUST6095,78,1500
CUST6096,96,3920
CUST6097,28,3842
CUST6098,68,3240
CUST6099,67,4607
CUST6100,35,4074
CUST6101,50,2182
CUST6102,51,1771
CUST6103,64,4722
CUST6104,86,4129
CUST6105,54,4518
CUST6106,8,4291
CUST6107,59,2148
CUST6108,86,4272
CUST6109,64,2031
CUST6110,12,152
CUST6111,28,3420
CUST6112,2,2088
CUST6113,27,1524
CUST6114,41,808
CUST6115,46,4637
CUST6116,74,4988
CUST6117,22,2772
CUST6118,55,2263
CUST6119,83,2125
CUST6120,24,4918
CUST6121,30,2379
CUST6122,4,4971
CUST6123,36,4966
CUST6124,91,626
CUST6125,43,1509
CUST6126,91,3724
CUST6127,4,2286
CUST6128,38,4955
CUST6129,90,2300
CUST6130,86,1295
CUST6131,99,2852
CUST6132,17,2995
CUST6133,52,3473
CUST6134,37,3830
CUST6135,77,4656
CUST6136,39,1672
CUST6137,58,3991
CUST6138,68,3879
CUST6139,75,1921
CUST6140,23,1409
CUST6141,26,3410
CUST6142,93,4057
CUST6143,39,3083
CUST6144,15,2113
CUST6145,99,135
CUST6146,70,1002
CUST6147,72,3208
CUST6148,73,969
CUST6149,33,1813
CUST6150,52,4593
CUST6151,41,1636
CUST6152,85,1137
CUST6153,85,3505
CUST6154,92,1939
CUST6155,28,3749
CUST6156,63,1057
CUST6157,29,945
CUST6158,80,2457
CUST6159,67,4382
CUST6160,82,4460
CUST6161,96,4372
CUST6162,23,1657
CUST6163,22,901
CUST6164,95,4419
CUST6165,57,4938
CUST6166,37,4834
CUST6167,24,10
CUST6168,49,2759
CUST6169,45,323
CUST6170,15,2700
CUST6171,64,235
CUST6172,86,2369
CUST6173,70,724
CUST6174,24,759
CUST6175,87,4125
CUST6176,17,330
CUST6177,28,60
CUST6178,68,4542
CUST6179,13,4515
CUST6180,15,979
CUST6181,46,4311
CUST6182,25,4741
CUST6183,81,2022
CUST6184,66,4703
CUST6185,59,3972
CUST6186,26,2690
CUST6187,8,4153
CUST6188,73,1393
CUST6189,66,1791
CUST6190,15,2363
CUST6191,29,75
CUST6192,75,3199
CUST6193,25,1198
CUST6194,8,3159
CUST6195,16,2336
CUST6196,61,3756
CUST6197,18,3736
CUST6198,98,367
CUST6199,17,4345
CUST6200,86,2315
CUST6201,62,73
CUST6202,94,1337
CUST6203,5,216
CUST6204,14,4339
CUST6205,88,3103
CUST6206,89,3419
CUST6207,99,3804
CUST6208,20,4904
CUST6209,85,766
CUST6210,64,2682
CUST6211,37,4382
CUST6212,13,3060
CUST6213,69,3251
CUST6214,69,4866
CUST6215,66,1314
CUST6216,38,4696
CUST6217,36,498
CUST6218,56,164
CUST6219,93,4020
CUST6220,20,2811
CUST6221,47,1188
CUST6222,52,2747
CUST6223,38,363
CUST6224,14,496
CUST6225,14,789
CUST6226,29,168
CUST6227,83,2542
CUST6228,17,3570
CUST6229,58,3487
CUST6230,18,1448
CUST6231,36,1869
CUST6232,18,3624
CUST6233,64,1225
CUST6234,79,2206
CUST6235,44,2431
CUST6236,44,1980
CUST6237,19,268
CUST6238,64,247
CUST6239,5,3565
CUST6240,12,4051
CUST6241,94,3271
CUST6242,9,3513
CUST6243,98,2444
CUST6244,71,2384
CUST6245,4,4250
CUST6246,47,3439
CUST6247,47,1204
CUST6248,61,4515
CUST6249,56,4593
CUST6250,43,1355
CUST6251,26,1551
CUST6252,97,4443
CUST6253,80,1776
CUST6254,18,2611
CUST6255,84,2154
CUST6256,42,295
CUST6257,21,540
CUST6258,19,2815
CUST6259,14,4404
CUST6260,17,2771
CUST6261,93,4296
CUST6262,16,4589
CUST6263,24,1334
CUST6264,62,2785
CUST6265,63,2670
CUST6266,7,1131
CUST6267,16,2344
CUST6268,73,4913
CUST6269,87,816
CUST6270,55,3788
CUST6271,8,2568
CUST6272,82,3250
CUST6273,95,1615
CUST6274,8,1640
CUST6275,58,4381
CUST6276,93,2999
CUST6277,34,2689
CUST6278,2,556
CUST6279,43,4782
CUST6280,82,2330
CUST6281,88,2737
CUST6282,55,4427
CUST6283,24,2320
CUST6284,89,4675
CUST6285,32,118
CUST6286,78,2999
CUST6287,65,3068
CUST6288,45,375
CUST6289,43,96
CUST6290,8,2503
CUST6291,54,2361
CUST6292,45,3161
CUST6293,60,2180
CUST6294,25,3606
CUST6295,19,392
CUST6296,66,3460
CUST6297,40,1405
CUST6298,69,1221
CUST6299,50,3863
CUST6300,18,4352
CUST6301,98,3910
CUST6302,13,4373
CUST6303,96,4910
CUST6304,85,2194
CUST6305,4,1354
CUST6306,43,2660
CUST6307,72,857
CUST6308,90,4335
CUST6309,64,1800
CUST6310,18,1985
CUST6311,65,4063
CUST6312,42,3332
CUST6313,64,4046
CUST6314,68,3279
CUST6315,63,3419
CUST6316,40,3022
CUST6317,75,2589
CUST6318,51,3240
CUST6319,98,4841
CUST6320,52,2132
CUST6321,68,875
CUST6322,54,3321
CUST6323,27,1371
CUST6324,96,523
CUST6325,22,3068
CUST6326,9,3512
CUST6327,33,692
CUST6328,29,3808
CUST6329,69,1601
CUST6330,57,2978
CUST6331,17,1500
CUST6332,42,323
CUST6333,21,3482
CUST6334,54,3859
CUST6335,34,4152
CUST6336,87,4338
CUST6337,95,1380
CUST6338,84,3815
CUST6339,94,3133
CUST6340,35,624
CUST6341,80,3103
CUST6342,12,2089
CUST6343,91,2027
CUST6344,98,1000
CUST6345,88,2256
CUST6346,19,3716
CUST6347,49,2141
CUST6348,33,2702
CUST6349,75,1449
CUST6350,1,1173
CUST6351,78,1325
CUST6352,80,4920
CUST6353,32,3858
CUST6354,55,3481
CUST6355,96,4007
CUST6356,19,1795
CUST6357,33,4661
CUST6358,81,2783
CUST6359,11,2658
CUST6360,60,1275
CUST6361,5,2035
CUST6362,7,4898
CUST6363,76,3671
CUST6364,78,4092
CUST6365,81,2155
CUST6366,66,591
CUST6367,27,4723
CUST6368,79,4096
CUST6369,40,1546
CUST6370,81,4106
CUST6371,6,2424
CUST6372,93,1611
CUST6373,3,4063
CUST6374,58,4550
CUST6375,55,1933
CUST6376,74,270
CUST6377,33,867
CUST6378,74,1925
CUST6379,92,2159
CUST6380,97,3238
CUST6381,39,2865
CUST6382,69,734
CUST6383,44,1706
CUST6384,40,1614
CUST6385,69,4025
CUST6386,60,550
CUST6387,30,28
CUST6388,30,62
CUST6389,86,1959
CUST6390,8,2191
CUST6391,36,4175
CUST6392,69,1730
CUST6393,98,4722
CUST6394,67,381
CUST6395,20,2599
CUST6396,66,183
CUST6397,27,4753
CUST6398,20,222
CUST6399,84,155
CUST6400,1,1294
CUST6401,99,358
CUST6402,65,2229
CUST6403,59,4757
CUST6404,72,1533
CUST6405,26,4576
CUST6406,53,4143
CUST6407,80,4053
CUST6408,64,1043
CUST6409,10,3204
CUST6410,20,2308
CUST6411,66,2241
CUST6412,14,4331
CUST6413,28,1119
CUST6414,32,3293
CUST6415,25,1120
CUST6416,66,2511
CUST6417,27,2855
CUST6418,66,895
CUST6419,7,4652
CUST6420,74,4520
CUST6421,49,869
CUST6422,82,4497
CUST6423,68,2019
CUST6424,89,1373
CUST6425,30,977
CUST6426,22,2186
CUST6427,38,2283
CUST6428,77,3266
CUST6429,50,2083
CUST6430,23,3773
CUST6431,74,4830
CUST6432,79,4378
CUST6433,25,3436
CUST6434,84,1017
CUST6435,41,131
CUST6436,23,2372
CUST6437,68,3012
CUST6438,96,4639
CUST6439,69,3914
CUST6440,65,4635
CUST6441,65,823
CUST6442,85,1286
CUST6443,25,4454
CUST6444,16,1325
CUST6445,85,2870
CUST6446,84,3225
CUST6447,16,263
CUST6448,57,859
CUST6449,67,1977
CUST6450,72,3687
CUST6451,3,787
CUST6452,74,2239
CUST6453,89,1036
CUST6454,95,3548
CUST6455,44,2815
CUST6456,87,4202
CUST6457,26,3436
CUST6458,92,251
CUST6459,89,2070
CUST6460,47,1727
CUST6461,56,2435
CUST6462,48,3863
CUST6463,31,735
CUST6464,18,4929
CUST6465,63,4196
CUST6466,96,4796
CUST6467,69,694
CUST6468,67,1165
CUST6469,33,3734
CUST6470,6,1672
CUST6471,34,2218
CUST6472,60,4401
CUST6473,7,1354
CUST6474,99,581
CUST6475,26,1776
CUST6476,23,1120
CUST6477,5,2621
CUST6478,7,4087
CUST6479,83,1124
CUST6480,72,2263
CUST6481,95,2610
CUST6482,22,223
CUST6483,55,900
CUST6484,62,964
CUST6485,57,922
CUST6486,53,3250
CUST6487,77,258
CUST6488,3,307
CUST6489,65,2143
CUST6490,84,4038
CUST6491,95,3826
CUST6492,25,1319
CUST6493,42,3213
CUST6494,56,450
CUST6495,72,345
CUST6496,16,578
CUST6497,58,990
CUST6498,67,1631
CUST6499,41,987
CUST6500,97,2038
CUST6501,69,2960
CUST6502,93,2313
CUST6503,28,3796
CUST6504,68,3505
CUST6505,11,3208
CUST6506,9,2329
CUST6507,43,2013
CUST6508,52,2303
CUST6509,60,1140
CUST6510,24,42
CUST6511,59,2137
CUST6512,90,2622
CUST6513,78,2726
CUST6514,15,546
CUST6515,31,4908
CUST6516,91,1973
CUST6517,24,518
CUST6518,18,132
CUST6519,39,1925
CUST6520,55,2183
CUST6521,85,3146
CUST6522,62,1789
CUST6523,98,3161
CUST6524,36,4178
CUST6525,39,2882
CUST6526,61,173
CUST6527,71,2717
CUST6528,93,1388
CUST6529,59,3665
CUST6530,35,3776
CUST6531,89,4806
CUST6532,93,3785
CUST6533,77,3204
CUST6534,3,651
CUST6535,44,3059
CUST6536,7,3242
CUST6537,3,1836
CUST6538,59,1294
CUST6539,54,4867
CUST6540,45,185
CUST6541,35,1601
CUST6542,5,2738
CUST6543,44,4323
CUST6544,51,2553
CUST6545,38,2241
CUST6546,25,4758
CUST6547,49,4962
CUST6548,44,4247
CUST6549,32,112
CUST6550,12,3212
CUST6551,52,2985
CUST6552,81,2152
CUST6553,94,4375
CUST6554,1,4700
CUST6555,77,3827
CUST6556,34,2641
CUST6557,50,4339
CUST6558,36,2194
CUST6559,8,1661
CUST6560,59,1173
